	SRR28210342	SRR28210343	SRR28210344	SRR28210345	SRR28210346	SRR28210347	SRR28210348	SRR28210349	SRR28210350	SRR28210351	SRR28210352	SRR28210353	SRR28210354	SRR28210355	SRR28210356	SRR28210357	SRR28210358	SRR28210359	SRR28210360	SRR28210361	SRR28210362	SRR28210363	SRR28210364	SRR28210365	SRR28210366	SRR28210367	SRR28210368	SRR28210369	SRR28210370	SRR28210371	SRR28210372	SRR28210373	SRR28210374	SRR28210375	SRR28210376	SRR28210377	SRR28210378	SRR28210379	SRR28210380	SRR28210381
SRR28210362	0.333432773664035	0.322238905869832	0.275800114406066	0.293688570213818	0.25638586239611	0.2963988727099	0.256006600973906	0.240990830642728	0.256258809393942	0.252236398714218	0.278330537692708	0.31343193520232	0.271068681262839	0.232930183327647	0.225931495722257	0.229600965964387	0.263314909711077	0.26826685206366	0.283374898661183	0.29106523330258	0	0.230711341015403	0.265067577743308	0.305356742970538	0.258537224214887	0.283004394193635	0.25100539345828	0.262902364602058	0.242344595476148	0.274253916173404	0.292539007598782	0.30978883281271	0.291241024132443	0.254081718476516	0.225150985886951	0.270732205043981	0.24492435525634	0.259785686524826	0.307883280922937	0.243699027896008
SRR28210363	0.339817856086003	0.331227173210771	0.28298266509024	0.29573343207807	0.256206436614208	0.291854971072114	0.263455939557595	0.24164356965661	0.265602303740075	0.264096942980896	0.288276685168844	0.320692306818084	0.273066106804272	0.233199209127846	0.242417412020475	0.235061666726727	0.273469775910282	0.271967176055677	0.290125724936167	0.29434447308543	0.230711341015403	0	0.26874475380858	0.309380330527182	0.255826221246312	0.284158460832426	0.264567749166997	0.270662338618635	0.249791280227391	0.275776312523613	0.30758646943413	0.322362463924626	0.300146423242736	0.260638638175931	0.250581649650423	0.287722573114342	0.241645008280437	0.25859598467839	0.314140870947544	0.266084377708156
SRR28210364	0.229023639748902	0.213461813494794	0.203973610596898	0.205642433494149	0.194102270795076	0.205507137538473	0.20169194595912	0.228271601821618	0.182140894859629	0.202850651581457	0.18447321753396	0.22400551307355	0.290013668131868	0.238279943632553	0.204856842537466	0.237779433303476	0.187318851443293	0.194260797277157	0.198425647897443	0.207772747994003	0.265067577743308	0.26874475380858	0	0.195305324749318	0.208343869442811	0.193200944390327	0.190418601885702	0.210293967481854	0.204305960076961	0.215451981645418	0.209784620608716	0.209531961398832	0.200514209154088	0.21087273867888	0.191772222595847	0.207092738193361	0.23314370650314	0.191127739182603	0.207685923742701	0.212659329147664
SRR28210365	0.143382162780526	0.125595658052399	0.147382978324455	0.127216785721971	0.164769920365291	0.141951140851392	0.205468062914143	0.232679407611098	0.17976842292122	0.169847278957821	0.146223658645659	0.162454270736785	0.328439165413683	0.251001433251011	0.189210059572818	0.233822688936995	0.146092913176506	0.153159879730924	0.137153558644117	0.153549855943528	0.305356742970538	0.309380330527182	0.195305324749318	0	0.194000607649489	0.160372111496508	0.162405950126847	0.155734671767572	0.206081490115215	0.18672675587222	0.136647414533246	0.127931113728577	0.137617773812388	0.176462671902968	0.20909340628621	0.14677149223553	0.211614592235918	0.173198062537192	0.13385417882834	0.189920426360527
SRR28210366	0.212811997672345	0.202483540676193	0.175323091654205	0.182857645511906	0.170481682285875	0.189738489442343	0.213167959977654	0.195215560980507	0.184549195681347	0.178527777142181	0.18410314213063	0.201337548222119	0.284202750784333	0.209286340054348	0.192796543653907	0.20908569739067	0.176821230816078	0.178767401039647	0.192312676580935	0.179258963932001	0.258537224214887	0.255826221246312	0.208343869442811	0.194000607649489	0	0.182057865871106	0.177203944017384	0.174576022026172	0.206969180037997	0.199348674001622	0.194076657575153	0.19734822313471	0.192092219316179	0.182607531045792	0.208832780061856	0.181691036997958	0.202481068652425	0.185774133478087	0.202965584508131	0.194323977629316
SRR28210367	0.182646423580838	0.155466809043351	0.155783553701374	0.163459228044474	0.166998214668349	0.160328259750407	0.202348043407569	0.21291412052487	0.168895819061601	0.174593357803597	0.150142820234881	0.185309773285782	0.307964962726022	0.230744622996167	0.205842614527838	0.223489624440253	0.158526315128604	0.156720741080916	0.167194434445297	0.156777120611444	0.283004394193635	0.284158460832426	0.193200944390327	0.160372111496508	0.182057865871106	0	0.162051104197811	0.162926852988079	0.209046784127569	0.190859667464397	0.173776335079911	0.162414712142327	0.167513635076108	0.181656767597525	0.211697584134232	0.162612717643384	0.217177505510268	0.169059286571161	0.158903630642663	0.198571316864173
SRR28210368	0.182824549232051	0.167297806274144	0.151221380822329	0.155053101646701	0.15429562259151	0.15229829048177	0.185556162433029	0.197293298653358	0.169912906628033	0.159967889166846	0.147386396859781	0.183841328154435	0.287246326482242	0.208578987568373	0.169207561855232	0.200990501354724	0.139913615022239	0.143981141930225	0.159154736664744	0.166333192895484	0.25100539345828	0.264567749166997	0.190418601885702	0.162405950126847	0.177203944017384	0.162051104197811	0	0.15530078693582	0.192566451445651	0.180879088865157	0.161983271149781	0.163649165998095	0.153196265925609	0.157784559159609	0.172045213841529	0.148000342378597	0.193978977220713	0.155936334051317	0.162248460332681	0.181447485247429
SRR28210369	0.179709422753989	0.164624793143373	0.128071669582621	0.144920448121787	0.149614315050757	0.149251006175462	0.196383295202488	0.177178072543676	0.175820584484144	0.162442396274332	0.160902692814995	0.182855673342827	0.294093975055331	0.199654979232144	0.177773398478872	0.185820286850991	0.151102475708975	0.149316777800733	0.154029181865236	0.148327895061318	0.262902364602058	0.270662338618635	0.210293967481854	0.155734671767572	0.174576022026172	0.162926852988079	0.15530078693582	0	0.213080329478381	0.163807638809135	0.152364594737583	0.162624884662637	0.167540265322614	0.141091276617472	0.203908805779531	0.139574562606716	0.179105204574034	0.16387470086887	0.168957030168742	0.191133569749906
SRR28210370	0.226223844307712	0.220371130303578	0.208352651733675	0.199957387187924	0.195583652438609	0.207505014782666	0.214893966586015	0.232158442804727	0.210735256457169	0.180556029402914	0.194523055038852	0.221198979257466	0.282995306616712	0.241927981344048	0.200402428967369	0.23566694867664	0.18824322535307	0.207757295314025	0.215042176800885	0.220685804094013	0.242344595476148	0.249791280227391	0.204305960076961	0.206081490115215	0.206969180037997	0.209046784127569	0.192566451445651	0.213080329478381	0	0.221644371619281	0.205553904724868	0.202357891457146	0.203058145708652	0.215075656061037	0.191094783194224	0.207422648008546	0.211931886852943	0.19562221583943	0.213113774903122	0.189062927758168
SRR28210371	0.197151430209239	0.190248216582492	0.170903740021792	0.17731763905547	0.187392419088267	0.179216228451994	0.19562252780551	0.216565764578138	0.193915630880257	0.169350920616179	0.196443404471661	0.213227778769764	0.313327455398802	0.214367741106952	0.201703561274417	0.208594546048891	0.16881489876662	0.18307334288737	0.176737293636684	0.182341358899699	0.274253916173404	0.275776312523613	0.215451981645418	0.18672675587222	0.199348674001622	0.190859667464397	0.180879088865157	0.163807638809135	0.221644371619281	0	0.167337919279374	0.179042928750055	0.193653137094701	0.177421371848375	0.219178199827614	0.175813891081795	0.197749405028524	0.197425483975981	0.190081295351679	0.193564353679529
