"","Feature","P","FDR","FC","NPC association"
"ENOG4108TP1","ENOG4108TP1",0.105049452702238,0.999996497980396,0.99083203852949,"not associated"
"ENOG410YW14","ENOG410YW14",0.105049452702238,0.999996497980396,0.99083203852949,"not associated"
"ENOG410Y71B","ENOG410Y71B",0.105145864927516,0.999996497980396,0.966231098527553,"not associated"
"ENOG410ZJ6R","ENOG410ZJ6R",0.105225556519283,0.999996497980396,0.987541524363669,"not associated"
"ENOG4107QUB","ENOG4107QUB",0.105437226766377,0.999996497980396,1.04090262328867,"not associated"
"COG0769","COG0769",0.105532548303227,0.999996497980396,1.02308194684266,"not associated"
"ENOG4106KT5","ENOG4106KT5",0.105613855801268,0.999996497980396,0.988906073777432,"not associated"
"ENOG410YBPR","ENOG410YBPR",0.105613855801268,0.999996497980396,0.988906073777432,"not associated"
"ENOG4105FB2","ENOG4105FB2",0.105617023300811,0.999996497980396,0.992315506098598,"not associated"
"ENOG4106GKD","ENOG4106GKD",0.1057300908423,0.999996497980396,0.951681514000315,"not associated"
"ENOG4105QIT","ENOG4105QIT",0.105789511551433,0.999996497980396,1.00742112067663,"not associated"
"ENOG4111TVT","ENOG4111TVT",0.105789511551433,0.999996497980396,1.00742112067663,"not associated"
"ENOG4107RS0","ENOG4107RS0",0.105822981192104,0.999996497980396,0.991252207519422,"not associated"
"ENOG4106E5B","ENOG4106E5B",0.105856343043965,0.999996497980396,1.01711300517017,"not associated"
"ENOG410XWHE","ENOG410XWHE",0.105856343043965,0.999996497980396,1.01711300517017,"not associated"
"ENOG4107V8V","ENOG4107V8V",0.105876467995517,0.999996497980396,1.00876465667919,"not associated"
"ENOG410ZVCQ","ENOG410ZVCQ",0.105876467995517,0.999996497980396,1.00876465667919,"not associated"
"COG3000","COG3000",0.106242513799005,0.999996497980396,0.998404719906078,"not associated"
"ENOG4106NQW","ENOG4106NQW",0.106242513799005,0.999996497980396,0.998404719906078,"not associated"
"ENOG4107RT6","ENOG4107RT6",0.106592946190526,0.999996497980396,0.96931045482,"not associated"
"ENOG4105P5Z","ENOG4105P5Z",0.106756060528886,0.999996497980396,1.02470174564343,"not associated"
"ENOG4111XED","ENOG4111XED",0.106756060528886,0.999996497980396,1.02470174564343,"not associated"
"ENOG4108NVE","ENOG4108NVE",0.106891533039676,0.999996497980396,1.01242008287478,"not associated"
"ENOG410ZXHU","ENOG410ZXHU",0.106891533039676,0.999996497980396,1.01242008287478,"not associated"
"ENOG4108IKU","ENOG4108IKU",0.10696173608875,0.999996497980396,1.00633468423883,"not associated"
"ENOG410ZZ8A","ENOG410ZZ8A",0.10696173608875,0.999996497980396,1.00633468423883,"not associated"
"ENOG4107QTX","ENOG4107QTX",0.107060762157729,0.999996497980396,0.977913697267108,"not associated"
"ENOG4105EN2","ENOG4105EN2",0.107280403761887,0.999996497980396,0.972505248892264,"not associated"
"ENOG4105E2G","ENOG4105E2G",0.107293372247912,0.999996497980396,0.988899607927408,"not associated"
"ENOG4105EYG","ENOG4105EYG",0.107354676831051,0.999996497980396,0.991287192472513,"not associated"
"COG3550","COG3550",0.107369044460465,0.999996497980396,0.984100903169619,"not associated"
"ENOG4107IT5","ENOG4107IT5",0.107403703058907,0.999996497980396,1.01681337571489,"not associated"
"COG1195","COG1195",0.107474036667166,0.999996497980396,1.02988158604434,"not associated"
"ENOG4105C3X","ENOG4105C3X",0.107474036667166,0.999996497980396,1.02988158604434,"not associated"
"ENOG4108FTP","ENOG4108FTP",0.107609410672097,0.999996497980396,1.02131867399632,"not associated"
"ENOG4107I3P","ENOG4107I3P",0.107709380408632,0.999996497980396,1.00745644369834,"not associated"
"ENOG410ZMN3","ENOG410ZMN3",0.107709380408632,0.999996497980396,1.00745644369834,"not associated"
"ENOG4105PDN","ENOG4105PDN",0.107735341802729,0.999996497980396,0.996113457620822,"not associated"
"ENOG41121K1","ENOG41121K1",0.107735341802729,0.999996497980396,0.996113457620822,"not associated"
"ENOG4106S3P","ENOG4106S3P",0.107779594351615,0.999996497980396,1.02498372470245,"not associated"
"ENOG410YIZ2","ENOG410YIZ2",0.107779594351615,0.999996497980396,1.02498372470245,"not associated"
"ENOG41069BD","ENOG41069BD",0.107803711511292,0.999996497980396,0.992280566493714,"not associated"
"ENOG410XY0X","ENOG410XY0X",0.107803711511292,0.999996497980396,0.992280566493714,"not associated"
"ENOG4108FHZ","ENOG4108FHZ",0.108087952563378,0.999996497980396,0.992003411430534,"not associated"
"ENOG4105NRJ","ENOG4105NRJ",0.108200335475421,0.999996497980396,1.0259048170248,"not associated"
"ENOG4111WY0","ENOG4111WY0",0.108200335475421,0.999996497980396,1.0259048170248,"not associated"
"ENOG4105XNQ","ENOG4105XNQ",0.108241327366567,0.999996497980396,0.985296270891206,"not associated"
"ENOG4112D7B","ENOG4112D7B",0.108241327366567,0.999996497980396,0.985296270891206,"not associated"
"ENOG4105ZG0","ENOG4105ZG0",0.108354408968251,0.999996497980396,0.978177751082489,"not associated"
"ENOG4111ZU6","ENOG4111ZU6",0.108354408968251,0.999996497980396,0.978177751082489,"not associated"
"ENOG4107QN5","ENOG4107QN5",0.108383153627066,0.999996497980396,0.993484416756654,"not associated"
"COG3778","COG3778",0.108458341617456,0.999996497980396,1.00373486570919,"not associated"
"ENOG4105TBN","ENOG4105TBN",0.108684469291322,0.999996497980396,0.997398728266981,"not associated"
"ENOG411213H","ENOG411213H",0.108684469291322,0.999996497980396,0.997398728266981,"not associated"
"ENOG4107XBE","ENOG4107XBE",0.108768514292815,0.999996497980396,1.02606957381177,"not associated"
"ENOG410YSGI","ENOG410YSGI",0.108768514292815,0.999996497980396,1.02606957381177,"not associated"
"ENOG4107PC8","ENOG4107PC8",0.109108004826612,0.999996497980396,1.01336695200153,"not associated"
"ENOG410ZT7U","ENOG410ZT7U",0.109108004826612,0.999996497980396,1.01336695200153,"not associated"
"ENOG4105J87","ENOG4105J87",0.109266421427235,0.999996497980396,1.01118303254524,"not associated"
"ENOG4111SRH","ENOG4111SRH",0.109266421427235,0.999996497980396,1.01118303254524,"not associated"
"ENOG4108U8V","ENOG4108U8V",0.109274021624467,0.999996497980396,0.992177778484422,"not associated"
"ENOG4107YFC","ENOG4107YFC",0.109304437018507,0.999996497980396,0.991530548696181,"not associated"
"ENOG4105EQI","ENOG4105EQI",0.109398375553854,0.999996497980396,0.984203767445095,"not associated"
"COG1699","COG1699",0.109436634009157,0.999996497980396,1.00622515242393,"not associated"
"ENOG4105W5T","ENOG4105W5T",0.109436634009157,0.999996497980396,1.00622515242393,"not associated"
"ENOG41086A8","ENOG41086A8",0.109570076318654,0.999996497980396,0.991303387693359,"not associated"
"ENOG4108ZXC","ENOG4108ZXC",0.109738656221697,0.999996497980396,1.00586340824356,"not associated"
"ENOG410XREF","ENOG410XREF",0.109887833772269,0.999996497980396,0.99222311702529,"not associated"
"COG4566","COG4566",0.109889625952266,0.999996497980396,1.01242601961835,"not associated"
"ENOG4107Z4N","ENOG4107Z4N",0.109900820271432,0.999996497980396,0.991910895976915,"not associated"
"ENOG4107VHZ","ENOG4107VHZ",0.10990384203554,0.999996497980396,0.991306588769487,"not associated"
"ENOG4105KAB","ENOG4105KAB",0.109941117054744,0.999996497980396,0.989733807683258,"not associated"
"ENOG4111TV7","ENOG4111TV7",0.109941117054744,0.999996497980396,0.989733807683258,"not associated"
"ENOG4105D5U","ENOG4105D5U",0.109964359339504,0.999996497980396,1.02340378177458,"not associated"
"ENOG4107TXX","ENOG4107TXX",0.109989850733406,0.999996497980396,0.991449634318291,"not associated"
"ENOG4105Y7B","ENOG4105Y7B",0.110029005631783,0.999996497980396,1.01992974133994,"not associated"
"ENOG411261U","ENOG411261U",0.110029005631783,0.999996497980396,1.01992974133994,"not associated"
"ENOG4108WXV","ENOG4108WXV",0.110095973328705,0.999996497980396,1.00568342689165,"not associated"
"ENOG4111Y2Y","ENOG4111Y2Y",0.110095973328705,0.999996497980396,1.00568342689165,"not associated"
"ENOG4107TE9","ENOG4107TE9",0.110292448275176,0.999996497980396,0.991182392555871,"not associated"
"ENOG4108Z10","ENOG4108Z10",0.110305830840939,0.999996497980396,1.04523796130377,"not associated"
"ENOG41065J4","ENOG41065J4",0.110314071813197,0.999996497980396,1.01784589986857,"not associated"
"ENOG410XTKX","ENOG410XTKX",0.110314071813197,0.999996497980396,1.01784589986857,"not associated"
"ENOG4107QS5","ENOG4107QS5",0.110402384219536,0.999996497980396,0.992356549147583,"not associated"
"COG1403","COG1403",0.110513380467251,0.999996497980396,1.00954474394129,"not associated"
"ENOG4105CCW","ENOG4105CCW",0.110554600099262,0.999996497980396,1.02251118238941,"not associated"
"ENOG410823G","ENOG410823G",0.110694733650893,0.999996497980396,0.990949328322385,"not associated"
"ENOG41105VJ","ENOG41105VJ",0.110694733650893,0.999996497980396,0.990949328322385,"not associated"
"ENOG4108CA6","ENOG4108CA6",0.110751777060962,0.999996497980396,0.997577221357879,"not associated"
"ENOG410ZSQM","ENOG410ZSQM",0.110751777060962,0.999996497980396,0.997577221357879,"not associated"
"ENOG4105C6T","ENOG4105C6T",0.110758136910305,0.999996497980396,0.963813257313834,"not associated"
"ENOG4105PZ4","ENOG4105PZ4",0.110862326769068,0.999996497980396,0.990720958293408,"not associated"
"ENOG4111Y9T","ENOG4111Y9T",0.110862326769068,0.999996497980396,0.990720958293408,"not associated"
"ENOG41086TT","ENOG41086TT",0.110876870193727,0.999996497980396,0.994111657419419,"not associated"
"ENOG410XZQR","ENOG410XZQR",0.110876870193727,0.999996497980396,0.994111657419419,"not associated"
"COG3572","COG3572",0.110988580596647,0.999996497980396,0.983769561284911,"not associated"
"ENOG4105IH5","ENOG4105IH5",0.110989189824659,0.999996497980396,1.0251664865857,"not associated"
"ENOG41120VS","ENOG41120VS",0.110989189824659,0.999996497980396,1.0251664865857,"not associated"
"ENOG4105F7S","ENOG4105F7S",0.11105316366906,0.999996497980396,0.985094747609072,"not associated"
"ENOG410ZVCD","ENOG410ZVCD",0.11105316366906,0.999996497980396,0.985094747609072,"not associated"
"ENOG4105IBJ","ENOG4105IBJ",0.111201251695978,0.999996497980396,1.01145221264155,"not associated"
"ENOG4111R0M","ENOG4111R0M",0.111201251695978,0.999996497980396,1.01145221264155,"not associated"
"COG4988","COG4988",0.111275839023585,0.999996497980396,0.981601694771498,"not associated"
"ENOG410ZDVT","ENOG410ZDVT",0.111323072815043,0.999996497980396,0.998056941171836,"not associated"
"ENOG4107G4M","ENOG4107G4M",0.111328888000034,0.999996497980396,1.01826146653022,"not associated"
"ENOG410860H","ENOG410860H",0.111385739455224,0.999996497980396,1.0048835535852,"not associated"
"ENOG41081ID","ENOG41081ID",0.111465687996196,0.999996497980396,0.99040447294362,"not associated"
"COG1284","COG1284",0.11165557508098,0.999996497980396,1.03820815892573,"not associated"
"COG0548","COG0548",0.111779322616162,0.999996497980396,1.02170291227414,"not associated"
"COG1023","COG1023",0.111821358379567,0.999996497980396,0.964236334303691,"not associated"
"ENOG4108J5G","ENOG4108J5G",0.111821358379567,0.999996497980396,0.964236334303691,"not associated"
"ENOG4105CCT","ENOG4105CCT",0.11201119761203,0.999996497980396,1.02476828111399,"not associated"
"ENOG4106J84","ENOG4106J84",0.112096239234258,0.999996497980396,1.00580789281005,"not associated"
"ENOG410Y9H2","ENOG410Y9H2",0.112096239234258,0.999996497980396,1.00580789281005,"not associated"
"ENOG4108JEI","ENOG4108JEI",0.112205672621068,0.999996497980396,1.02686271183229,"not associated"
"ENOG4108DWZ","ENOG4108DWZ",0.112241824545724,0.999996497980396,0.985802729547345,"not associated"
"ENOG4105CER","ENOG4105CER",0.112399233117771,0.999996497980396,0.982609526258664,"not associated"
"ENOG4106QCX","ENOG4106QCX",0.112417148463157,0.999996497980396,1.00493361518375,"not associated"
"ENOG410YGFH","ENOG410YGFH",0.112417148463157,0.999996497980396,1.00493361518375,"not associated"
"ENOG4105D5N","ENOG4105D5N",0.112529193059866,0.999996497980396,1.02951027341062,"not associated"
"ENOG4105M7C","ENOG4105M7C",0.112602056427382,0.999996497980396,0.970194038795755,"not associated"
"ENOG4111UYY","ENOG4111UYY",0.112602056427382,0.999996497980396,0.970194038795755,"not associated"
"ENOG4107EMB","ENOG4107EMB",0.112709908313741,0.999996497980396,1.01323722609051,"not associated"
"ENOG410XPA1","ENOG410XPA1",0.112709908313741,0.999996497980396,1.01323722609051,"not associated"
"COG0768","COG0768",0.112816945760047,0.999996497980396,0.97059842705758,"not associated"
"ENOG4108UWS","ENOG4108UWS",0.112989983851657,0.999996497980396,1.02220547519093,"not associated"
"ENOG4111ISF","ENOG4111ISF",0.112989983851657,0.999996497980396,1.02220547519093,"not associated"
"ENOG4107TII","ENOG4107TII",0.113019219704272,0.999996497980396,0.997932872983814,"not associated"
"ENOG4107U0J","ENOG4107U0J",0.113372356326652,0.999996497980396,0.991885410089058,"not associated"
"COG1724","COG1724",0.113448962390969,0.999996497980396,1.01021072737093,"not associated"
"ENOG4105VF3","ENOG4105VF3",0.113448962390969,0.999996497980396,1.01021072737093,"not associated"
"ENOG4105JBI","ENOG4105JBI",0.113548419084591,0.999996497980396,1.01503407088051,"not associated"
"COG1135","COG1135",0.113557391759593,0.999996497980396,1.02680093628959,"not associated"
"ENOG4108X15","ENOG4108X15",0.113733773582022,0.999996497980396,1.00555522410909,"not associated"
"ENOG4106BYA","ENOG4106BYA",0.113965044409823,0.999996497980396,1.01234117560523,"not associated"
"ENOG410YYV8","ENOG410YYV8",0.113965044409823,0.999996497980396,1.01234117560523,"not associated"
"ENOG41082F8","ENOG41082F8",0.11398892578699,0.999996497980396,0.985888254153486,"not associated"
"ENOG41068B6","ENOG41068B6",0.11409025357587,0.999996497980396,0.98718946807064,"not associated"
"ENOG4108XGN","ENOG4108XGN",0.114428523597002,0.999996497980396,1.01469317276871,"not associated"
"ENOG4111MPH","ENOG4111MPH",0.114428523597002,0.999996497980396,1.01469317276871,"not associated"
"ENOG410732T","ENOG410732T",0.114574286990108,0.999996497980396,0.990890767066423,"not associated"
"ENOG410Z7CV","ENOG410Z7CV",0.114574286990108,0.999996497980396,0.990890767066423,"not associated"
"ENOG4108IIH","ENOG4108IIH",0.114658620330533,0.999996497980396,1.01469275397961,"not associated"
"ENOG4105PI5","ENOG4105PI5",0.114673914084114,0.999996497980396,0.985902388621993,"not associated"
"ENOG4110Z4K","ENOG4110Z4K",0.114917848152694,0.999996497980396,0.984902085963731,"not associated"
"ENOG4107C82","ENOG4107C82",0.114960750332832,0.999996497980396,1.00469169752393,"not associated"
"ENOG410Z75V","ENOG410Z75V",0.114960750332832,0.999996497980396,1.00469169752393,"not associated"
"ENOG4106945","ENOG4106945",0.115005294259107,0.999996497980396,0.97199977211342,"not associated"
"ENOG410XXK3","ENOG410XXK3",0.115005294259107,0.999996497980396,0.97199977211342,"not associated"
"ENOG4107R3E","ENOG4107R3E",0.115187158970297,0.999996497980396,1.02266353562386,"not associated"
"ENOG41064WP","ENOG41064WP",0.115311238951035,0.999996497980396,1.01156181013727,"not associated"
"ENOG4112BNY","ENOG4112BNY",0.115311238951035,0.999996497980396,1.01156181013727,"not associated"
"ENOG4108PCC","ENOG4108PCC",0.115321912626465,0.999996497980396,1.00772148670706,"not associated"
"COG2452","COG2452",0.116089924238435,0.999996497980396,0.96897080413604,"not associated"
"COG1335","COG1335",0.116260332726938,0.999996497980396,0.96354332007007,"not associated"
"ENOG41080T5","ENOG41080T5",0.116322744119486,0.999996497980396,0.968988030882593,"not associated"
"COG1682","COG1682",0.116653353157844,0.999996497980396,1.02273021359653,"not associated"
"COG4209","COG4209",0.116686689414292,0.999996497980396,1.03200269391059,"not associated"
"ENOG410XXEU","ENOG410XXEU",0.116818363113304,0.999996497980396,0.987292076977214,"not associated"
"COG4660","COG4660",0.116843596439005,0.999996497980396,1.02416616691245,"not associated"
"ENOG4105DZB","ENOG4105DZB",0.116843596439005,0.999996497980396,1.02416616691245,"not associated"
"ENOG4105KST","ENOG4105KST",0.116847209380412,0.999996497980396,1.03000481397963,"not associated"
"COG3181","COG3181",0.116870237738682,0.999996497980396,1.02073002112074,"not associated"
"ENOG4108YYV","ENOG4108YYV",0.11690465131676,0.999996497980396,0.980091296975157,"not associated"
"ENOG4107WFE","ENOG4107WFE",0.117092795872776,0.999996497980396,0.995233085429033,"not associated"
"ENOG4105C7E","ENOG4105C7E",0.117158552065997,0.999996497980396,0.982025328050342,"not associated"
"COG2145","COG2145",0.117199525347535,0.999996497980396,1.02903868556022,"not associated"
"ENOG4106ZDP","ENOG4106ZDP",0.117348085193096,0.999996497980396,1.01204081776707,"not associated"
"ENOG410YVJQ","ENOG410YVJQ",0.117348085193096,0.999996497980396,1.01204081776707,"not associated"
"ENOG41070VU","ENOG41070VU",0.117351482658817,0.999996497980396,1.00483510960049,"not associated"
"ENOG410YXTV","ENOG410YXTV",0.117351482658817,0.999996497980396,1.00483510960049,"not associated"
"ENOG4105E4X","ENOG4105E4X",0.117506447255594,0.999996497980396,1.01986370781212,"not associated"
"ENOG4105F3A","ENOG4105F3A",0.117727068331818,0.999996497980396,1.0131734459539,"not associated"
"ENOG410XRV6","ENOG410XRV6",0.117727068331818,0.999996497980396,1.0131734459539,"not associated"
"COG2148","COG2148",0.117755599199349,0.999996497980396,0.977477050626495,"not associated"
"COG0621","COG0621",0.117795703477509,0.999996497980396,1.03455565447642,"not associated"
"ENOG4108Z1H","ENOG4108Z1H",0.118023626138217,0.999996497980396,0.978947289352596,"not associated"
"ENOG4105EX5","ENOG4105EX5",0.118134789882291,0.999996497980396,0.990758892292488,"not associated"
"ENOG410XRNC","ENOG410XRNC",0.118134789882291,0.999996497980396,0.990758892292488,"not associated"
"ENOG4105P1V","ENOG4105P1V",0.118148887437768,0.999996497980396,0.9835233359714,"not associated"
"ENOG4111U34","ENOG4111U34",0.118148887437768,0.999996497980396,0.9835233359714,"not associated"
"COG1293","COG1293",0.118210025800789,0.999996497980396,1.02399695833338,"not associated"
"ENOG410826V","ENOG410826V",0.118267969911896,0.999996497980396,1.01575129196666,"not associated"
"ENOG4108VZG","ENOG4108VZG",0.118292361929349,0.999996497980396,0.985944579381585,"not associated"
"COG0440","COG0440",0.118336902086089,0.999996497980396,0.95909076519449,"not associated"
"ENOG410908H","ENOG410908H",0.118337176797576,0.999996497980396,1.01586997889437,"not associated"
"ENOG41126RN","ENOG41126RN",0.118337176797576,0.999996497980396,1.01586997889437,"not associated"
"ENOG4105Y0G","ENOG4105Y0G",0.118368411374784,0.999996497980396,1.0035072816706,"not associated"
"ENOG4108WCH","ENOG4108WCH",0.118476770225191,0.999996497980396,1.01204907754268,"not associated"
"ENOG410YBU9","ENOG410YBU9",0.118476770225191,0.999996497980396,1.01204907754268,"not associated"
"ENOG410814C","ENOG410814C",0.11852842298502,0.999996497980396,0.996992188128757,"not associated"
"ENOG4105PEH","ENOG4105PEH",0.118859578056759,0.999996497980396,0.992107936039152,"not associated"
"ENOG4107DT3","ENOG4107DT3",0.11888802777874,0.999996497980396,0.995783312072759,"not associated"
"ENOG410ZBJD","ENOG410ZBJD",0.11888802777874,0.999996497980396,0.995783312072759,"not associated"
"ENOG4107BR9","ENOG4107BR9",0.118984565327984,0.999996497980396,1.01331993677805,"not associated"
"ENOG410Z8PS","ENOG410Z8PS",0.118984565327984,0.999996497980396,1.01331993677805,"not associated"
"ENOG4108Z4Z","ENOG4108Z4Z",0.11899581389898,0.999996497980396,1.00773657199909,"not associated"
"ENOG4111N5F","ENOG4111N5F",0.11899581389898,0.999996497980396,1.00773657199909,"not associated"
"COG1677","COG1677",0.119060653255473,0.999996497980396,1.00466344300895,"not associated"
"ENOG4108RXJ","ENOG4108RXJ",0.119101990735705,0.999996497980396,1.00910315173671,"not associated"
"ENOG4111K60","ENOG4111K60",0.119101990735705,0.999996497980396,1.00910315173671,"not associated"
"ENOG4105DC7","ENOG4105DC7",0.119119994797035,0.999996497980396,1.02495831265259,"not associated"
"COG4905","COG4905",0.119216586055032,0.999996497980396,1.03218443166987,"not associated"
"ENOG410751Q","ENOG410751Q",0.119254581805059,0.999996497980396,1.00973027194955,"not associated"
"ENOG410Z8BV","ENOG410Z8BV",0.119254581805059,0.999996497980396,1.00973027194955,"not associated"
"ENOG410XRPP","ENOG410XRPP",0.119484014350449,0.999996497980396,0.989633299350361,"not associated"
"COG3856","COG3856",0.119488672466708,0.999996497980396,0.984188409358853,"not associated"
"ENOG4105K67","ENOG4105K67",0.119488672466708,0.999996497980396,0.984188409358853,"not associated"
"ENOG4105CC1","ENOG4105CC1",0.119641518697655,0.999996497980396,1.01115020056034,"not associated"
"ENOG4105DZ8","ENOG4105DZ8",0.119908984576114,0.999996497980396,0.967887583177694,"not associated"
"ENOG410XQGC","ENOG410XQGC",0.119908984576114,0.999996497980396,0.967887583177694,"not associated"
"ENOG4105C3J","ENOG4105C3J",0.120063563220932,0.999996497980396,1.0297387457663,"not associated"
"ENOG4111VYQ","ENOG4111VYQ",0.120258876790082,0.999996497980396,0.992900417964219,"not associated"
"ENOG4108A7N","ENOG4108A7N",0.12031486562039,0.999996497980396,0.991635745812265,"not associated"
"ENOG410XZP0","ENOG410XZP0",0.12031486562039,0.999996497980396,0.991635745812265,"not associated"
"ENOG4105F23","ENOG4105F23",0.120711161557245,0.999996497980396,1.02385715928487,"not associated"
"ENOG4107QYE","ENOG4107QYE",0.120759408691614,0.999996497980396,0.987308339632033,"not associated"
"ENOG41068E6","ENOG41068E6",0.1208387686467,0.999996497980396,1.00729155918383,"not associated"
"ENOG410XW12","ENOG410XW12",0.1208387686467,0.999996497980396,1.00729155918383,"not associated"
"COG3589","COG3589",0.121029569261969,0.999996497980396,1.01483906921302,"not associated"
"ENOG4108V0P","ENOG4108V0P",0.121031843634826,0.999996497980396,0.979571532193247,"not associated"
"ENOG4107U03","ENOG4107U03",0.121072481116586,0.999996497980396,1.0215930051055,"not associated"
"COG0764","COG0764",0.121073489655197,0.999996497980396,1.02788007445545,"not associated"
"COG3854","COG3854",0.121169762576011,0.999996497980396,1.01623709015403,"not associated"
"ENOG4105CD2","ENOG4105CD2",0.121169762576011,0.999996497980396,1.01623709015403,"not associated"
"ENOG4106UJQ","ENOG4106UJQ",0.12134906235541,0.999996497980396,1.00380588987855,"not associated"
"ENOG410YNHC","ENOG410YNHC",0.12134906235541,0.999996497980396,1.00380588987855,"not associated"
"COG1038","COG1038",0.121484143397739,0.999996497980396,0.984426306046185,"not associated"
"ENOG4106IUQ","ENOG4106IUQ",0.121602808745415,0.999996497980396,1.01279534875542,"not associated"
"ENOG4107ZIG","ENOG4107ZIG",0.121827155197948,0.999996497980396,0.97434095349564,"not associated"
"ENOG410XQYE","ENOG410XQYE",0.121848718332012,0.999996497980396,1.02152833958062,"not associated"
"ENOG4105G4W","ENOG4105G4W",0.121964889488717,0.999996497980396,1.00488475681145,"not associated"
"ENOG410ZDER","ENOG410ZDER",0.121964889488717,0.999996497980396,1.00488475681145,"not associated"
"ENOG4108NPG","ENOG4108NPG",0.12199280272487,0.999996497980396,0.991522393750073,"not associated"
"ENOG4106HQA","ENOG4106HQA",0.122005325890379,0.999996497980396,1.01285453593555,"not associated"
"ENOG410XWU5","ENOG410XWU5",0.122005325890379,0.999996497980396,1.01285453593555,"not associated"
"COG3934","COG3934",0.122142741410265,0.999996497980396,1.00712867446748,"not associated"
"ENOG41081JG","ENOG41081JG",0.122142741410265,0.999996497980396,1.00712867446748,"not associated"
"ENOG4108ARR","ENOG4108ARR",0.122160585078481,0.999996497980396,0.99227495109482,"not associated"
"COG2942","COG2942",0.122169351803259,0.999996497980396,0.977220179417066,"not associated"
"ENOG41085D1","ENOG41085D1",0.122331490606007,0.999996497980396,0.994007292873834,"not associated"
"ENOG4106K1M","ENOG4106K1M",0.122516379588771,0.999996497980396,1.01136031315182,"not associated"
"ENOG4105C0S","ENOG4105C0S",0.122590482768373,0.999996497980396,1.02694877224919,"not associated"
"ENOG4107RRE","ENOG4107RRE",0.122598397375232,0.999996497980396,0.992160468714968,"not associated"
"ENOG4107QWF","ENOG4107QWF",0.122598516895147,0.999996497980396,0.991646969766971,"not associated"
"ENOG4108VEU","ENOG4108VEU",0.122732621536088,0.999996497980396,0.976838559807668,"not associated"
"ENOG4108Z1W","ENOG4108Z1W",0.122987353508241,0.999996497980396,1.02170377256955,"not associated"
"ENOG4105KJN","ENOG4105KJN",0.123029120840139,0.999996497980396,1.01786963205256,"not associated"
"ENOG4111TY8","ENOG4111TY8",0.123029120840139,0.999996497980396,1.01786963205256,"not associated"
"ENOG4108ANU","ENOG4108ANU",0.123073531238722,0.999996497980396,1.00961940462891,"not associated"
"ENOG41101F2","ENOG41101F2",0.123073531238722,0.999996497980396,1.00961940462891,"not associated"
"ENOG4108UN7","ENOG4108UN7",0.123108287366039,0.999996497980396,0.992470883769437,"not associated"
"ENOG4111IEY","ENOG4111IEY",0.123108287366039,0.999996497980396,0.992470883769437,"not associated"
"ENOG4107R42","ENOG4107R42",0.123116595778196,0.999996497980396,0.991647749878501,"not associated"
"ENOG4105DG1","ENOG4105DG1",0.123147515267911,0.999996497980396,1.02418315059561,"not associated"
"COG1914","COG1914",0.123163223028163,0.999996497980396,0.986824026047755,"not associated"
"ENOG4108YX7","ENOG4108YX7",0.123334048040855,0.999996497980396,1.03360147724653,"not associated"
"ENOG4111N23","ENOG4111N23",0.123334048040855,0.999996497980396,1.03360147724653,"not associated"
"ENOG41089IG","ENOG41089IG",0.123389885378664,0.999996497980396,1.02107188278776,"not associated"
"ENOG410XQMY","ENOG410XQMY",0.123389885378664,0.999996497980396,1.02107188278776,"not associated"
"ENOG4106W1R","ENOG4106W1R",0.123589724733068,0.999996497980396,0.969057728721889,"not associated"
"ENOG410YQP8","ENOG410YQP8",0.123589724733068,0.999996497980396,0.969057728721889,"not associated"
"COG0461","COG0461",0.123686837667206,0.999996497980396,1.02654295342104,"not associated"
"COG1051","COG1051",0.123720988922659,0.999996497980396,0.972338634934061,"not associated"
"ENOG4106U4J","ENOG4106U4J",0.12373271320804,0.999996497980396,1.00414527286543,"not associated"
"ENOG410YNUU","ENOG410YNUU",0.12373271320804,0.999996497980396,1.00414527286543,"not associated"
"ENOG4108T81","ENOG4108T81",0.124185271496351,0.999996497980396,1.01766732888226,"not associated"
"ENOG4105X6K","ENOG4105X6K",0.124518833276551,0.999996497980396,1.0045086014125,"not associated"
"ENOG41081X9","ENOG41081X9",0.124606776741536,0.999996497980396,0.992029780758865,"not associated"
"ENOG4105T1T","ENOG4105T1T",0.124626799825186,0.999996497980396,0.994712036808453,"not associated"
"ENOG4108USM","ENOG4108USM",0.124728305377019,0.999996497980396,1.01251021154159,"not associated"
"ENOG4111IM0","ENOG4111IM0",0.124728305377019,0.999996497980396,1.01251021154159,"not associated"
"ENOG4108IQ4","ENOG4108IQ4",0.124787342146659,0.999996497980396,0.987304005912302,"not associated"
"ENOG410ZJ9Y","ENOG410ZJ9Y",0.124787342146659,0.999996497980396,0.987304005912302,"not associated"
"ENOG4107RFY","ENOG4107RFY",0.124884927394994,0.999996497980396,1.02373379314813,"not associated"
"ENOG4105NRP","ENOG4105NRP",0.124921661583337,0.999996497980396,1.02659852811284,"not associated"
"ENOG410858K","ENOG410858K",0.125131911097457,0.999996497980396,1.00416856859298,"not associated"
"ENOG4105CX2","ENOG4105CX2",0.125197329447198,0.999996497980396,1.01502046815223,"not associated"
"ENOG410XPA8","ENOG410XPA8",0.125197329447198,0.999996497980396,1.01502046815223,"not associated"
"ENOG410ZWEQ","ENOG410ZWEQ",0.125288606259051,0.999996497980396,0.992340255990862,"not associated"
"ENOG4105CE5","ENOG4105CE5",0.125314091555554,0.999996497980396,0.97646370163626,"not associated"
"ENOG4105TY6","ENOG4105TY6",0.125505838934666,0.999996497980396,0.982083976991581,"not associated"
