#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210343.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210343_profile.tsv --nproc 8 --verbose
#142832846 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 8136045
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	94.3038	-	134696801
k__Bacteria	2	5.6517169613644045	2.6238687800336575	8098394
k__Archaea	2157	0.044483336989938574	0.020651943638285878	37651
k__Bacteria|p__Firmicutes	2|1239	3.9989598878366537	1.8565591644127657	5462228
k__Bacteria|p__Bacteroidetes	2|976	1.1322519611448476	0.5256599610831005	1997382
k__Bacteria|p__Actinobacteria	2|201174	0.46846405683710873	0.21748934629159777	515419
k__Bacteria|p__Proteobacteria	2|1224	0.048358462052909036	0.02245098858497695	104046
k__Archaea|p__Euryarchaeota	2157|28890	0.044483336989938574	0.020651943638285878	37651
k__Bacteria|p__Verrucomicrobia	2|74201	0.001621138604911646	0.0007525495767591274	7904
k__Bacteria|p__Synergistetes	2|508458	0.0011027843777614008	0.000512102002386725	4862
k__Bacteria|p__Bacteria_unclassified	2|	0.0005360124480751437	0.0002489388957249241	4662
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.0004215188220782214	0.00019572918634599938	1891
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	3.5818032159469118	1.662889617241335	4918767
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.1172749417003844	0.5187065856154633	1972252
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.3872311140023073	0.17977604104117303	408481
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.08078522149135081	0.037505278662418	102844
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.08043376593294234	0.03734229049138174	78459
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.08021218374133635	0.03723930056366731	95498
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.07225630078462485	0.033545662428331374	81548
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.06152978600279378	0.0285657386616457	68397
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.048728715072302066	0.022622866322608372	34151
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.044483336989938574	0.020651943638285878	37651
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.03550726455979179	0.0164845665578009	59085
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.02501600285028277	0.011613996730708396	51203
k__Bacteria|p__Firmicutes|c__CFGB3035	2|1239|	0.013288665676030847	0.006169519362656436	23720
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.008992021790982166	0.004174615348971244	27184
k__Bacteria|p__Bacteroidetes|c__CFGB642	2|976|	0.008582464989530489	0.00398452730812713	12982
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.007965566497218713	0.003698057653481664	13896
k__Bacteria|p__Bacteroidetes|c__CFGB529	2|976|	0.006394554454932586	0.0029688481595100806	12148
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.006135377341357463	0.002848502412730634	17437
k__Bacteria|p__Firmicutes|c__CFGB3005	2|1239|	0.0043741122091063	0.0020307292768418036	9269
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.003859745322164903	0.0017918066782048082	17777
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.003426834099489973	0.0015910617483776738	5737
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.0027888596660742863	0.0012947060751503652	9315
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.00230810036089318	0.0010716098443596537	7483
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.0021281004314651825	0.0009879232623172197	8075
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.001621138604911646	0.0007525495767591274	7904
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.0015772778626143176	0.0007322183508907495	5583
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.0015453791409435335	0.0007175888916351375	6312
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0011027843777614008	0.000512102002386725	4862
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.0009017085072294925	0.00041857738937472864	8406
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.0008658224453498602	0.0004020737816718748	4630
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.0007701262803375072	0.00035742977006870323	6301
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.0006527845541914077	0.00030311807166483797	4602
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.0005360124480751437	0.0002489388957249241	4662
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.0004482909634804868	0.0002080265880067532	4094
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.0004215188220782214	0.00019572918634599938	1891
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.00025120243315742655	0.00011657608186625324	3439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	3.45322060813204	1.603193820310261	4750400
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.1172749417003844	0.5187065856154633	1972252
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.3872311140023073	0.17977604104117303	408481
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.11761286528030114	0.054603109393507474	141094
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.08043376593294234	0.03734229049138174	78459
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.07225630078462485	0.033545662428331374	81548
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.0715693390286433	0.03322690395287349	73362
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.06152978600279378	0.0285657386616457	68397
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.058375230277565145	0.027101182674919375	60241
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	2|1239||	0.048728715072302066	0.022622866322608372	34151
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.044483336989938574	0.020651943638285878	37651
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.03550726455979179	0.0164845665578009	59085
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.02501600285028277	0.011613996730708396	51203
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.021836953463771208	0.010138117888747938	35257
k__Bacteria|p__Firmicutes|c__CFGB3035|o__OFGB3035	2|1239||	0.013288665676030847	0.006169519362656436	23720
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.010969742534570795	0.005092687537566553	27273
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.009215312842677657	0.004278374709544506	29482
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.008992021790982166	0.004174615348971244	27184
k__Bacteria|p__Bacteroidetes|c__CFGB642|o__OFGB642	2|976||	0.008582464989530489	0.00398452730812713	12982
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.007965566497218713	0.003698057653481664	13896
k__Bacteria|p__Bacteroidetes|c__CFGB529|o__OFGB529	2|976||	0.006394554454932586	0.0029688481595100806	12148
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.006135377341357463	0.002848502412730634	17437
k__Bacteria|p__Firmicutes|c__CFGB3005|o__OFGB3005	2|1239||	0.0043741122091063	0.0020307292768418036	9269
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.003859745322164903	0.0017918066782048082	17777
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.003426834099489973	0.0015910617483776738	5737
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.0027888596660742863	0.0012947060751503652	9315
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.00230810036089318	0.0010716098443596537	7483
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.0021281004314651825	0.0009879232623172197	8075
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.001621138604911646	0.0007525495767591274	7904
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023	2|1239||	0.0015772778626143176	0.0007322183508907495	5583
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960	2|1239||	0.0015453791409435335	0.0007175888916351375	6312
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.0011027843777614008	0.000512102002386725	4862
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.0009017085072294925	0.00041857738937472864	8406
