#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210359.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210359_profile.tsv --nproc 8 --verbose
#70593148 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 56182303
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	20.41394	-	14410845
k__Bacteria	2	79.58605699238686	20.182240648264244	56182303
k__Bacteria|p__Firmicutes	2|1239	63.400767919536335	16.077809695590933	44529631
k__Bacteria|p__Actinobacteria	2|201174	8.368776319766049	2.12223997355914	4814456
k__Bacteria|p__Bacteroidetes	2|976	7.206541336477728	1.827508939172737	6210734
k__Bacteria|p__Proteobacteria	2|1224	0.46183788872682097	0.11711784629615803	512624
k__Bacteria|p__Verrucomicrobia	2|74201	0.12201338397502828	0.030940868101680303	92530
k__Bacteria|p__Bacteria_unclassified	2|	0.019291660214954574	0.004891520857979745	12550
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.006828483689946793	0.0017318046856168944	9778
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	59.12643955664621	14.993883903853328	42054033
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.206541336477728	1.827508939172737	6210734
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.788961254044374	1.7216131086852025	3877670
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.867900674822718	0.4736818814575236	1012512
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.5798230243273752	0.40062686487393745	936786
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.999768006544063	0.2535313164476356	390546
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.7218216611038512	0.18304666955686408	427786
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.5101943769553952	0.12938057892797517	417199
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.2587661057050466	0.06562112042480041	183222
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.18764800517664973	0.04758518546177953	303946
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.12201338397502828	0.030940868101680303	92530
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.05652997628169238	0.014335071322150776	32586
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.04847586731406283	0.012293138887515457	85790
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.019291660214954574	0.004891520857979745	12550
k__Bacteria|p__Firmicutes|c__CFGB9781	2|1239|	0.017723814892204554	0.004495032472534983	19747
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.015423777845124574	0.003911540409578085	25456
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.015391943422327617	0.0039029115607649863	16220
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00890567977744809	0.0022574083680354886	9549
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.008062067573328788	0.0020452849981456613	10688
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.007250289792006442	0.0018389089462711378	11049
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.0064703464334810515	0.0016416377044316541	11935
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.006335050136593994	0.0016069619337860319	5790
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.002912849685921359	0.0007382204444305443	13388
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.002403498921170083	0.0006099964699938703	7327
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.0005013921590520372	0.00012773417333233628	9276
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	2|95818|2093818	0.0004934335533527985	0.00012484275183086263	3988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.353288470454245	14.03704870824345	39491568
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.206541336477728	1.827508939172737	6210734
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.705372018385269	1.7004162436952215	3773471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.7375442842935693	0.9478036726540024	2493785
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.6174274362562782	0.41016300126851074	873716
