#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210345.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210345_profile.tsv --nproc 8 --verbose
#127064004 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 107593890
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	15.32308	-	19470114
k__Bacteria	2	84.67692392252962	40.66665910832315	107593890
k__Bacteria|p__Firmicutes	2|1239	60.7724250745821	29.186362810749134	75533003
k__Bacteria|p__Actinobacteria	2|201174	14.114745642492109	6.778699857441897	14999100
k__Bacteria|p__Bacteroidetes	2|976	6.4359966181177475	3.0909300712816155	11557353
k__Bacteria|p__Proteobacteria	2|1224	3.3403606979731255	1.6042318550758088	5466665
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.01103340318710561	0.005297771619537535	26411
k__Bacteria|p__Synergistetes	2|508458	0.0020915200208864817	0.0010061781651107091	7986
k__Bacteria|p__Bacteria_unclassified	2|	0.00027096615655209484	0.00013056399005162485	3372
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	46.182497938113926	22.179454156201487	59549218
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	12.859334036109077	6.175779967758423	13614678
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	12.708312742293245	6.1032502611346215	13722911
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.429950685749679	3.0880259731626407	11546768
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.7337938880833632	0.8326641597727504	1917581
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.255411606383032	0.6029198896834731	1384422
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.181996713342199	0.5676605378863302	2799364
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.7547508259986833	0.3624748028476026	773911
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.4245785642399558	0.20390715741672805	749720
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.36989420677078616	0.1776446239993461	494738
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.20490968820012945	0.09840840420762313	297021
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.17651751560890525	0.0847751643045347	248408
k__Bacteria|p__Firmicutes|c__CFGB3035	2|1239|	0.11391586575297911	0.05470900412103225	145228
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.1033312502626629	0.04962570189247078	78090
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.05479443747026892	0.026313382024905144	60933
k__Bacteria|p__Firmicutes|c__CFGB3005	2|1239|	0.04411667736363793	0.021185343774210247	55981
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	0.024370018704904024	0.011703517389211701	18817
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.009035027782533912	0.004337590457456845	14664
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.00608827083002988	0.0029225112400625844	9657
k__Bacteria|p__Bacteroidetes|c__CFGB10477	2|976|	0.006045932368068615	0.0029040981189746773	10585
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	2|95818|2093818	0.00591891698218482	0.0028407764514961956	6126
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	0.0048265846635841885	0.0023175238980118816	16025
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.004343926197225769	0.0020852259801821364	9473
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.003912073885220868	0.0018779151624594658	15675
