#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210348.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210348_profile.tsv --nproc 8 --verbose
#74330590 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 62026297
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	16.55347	-	12304293
k__Bacteria	2	83.44652854228656	22.55907932211821	62026297
k__Bacteria|p__Firmicutes	2|1239	73.05428145999299	19.74962175135517	53804538
k__Bacteria|p__Actinobacteria	2|201174	5.345159041123312	1.4450203450087393	3402053
k__Bacteria|p__Verrucomicrobia	2|74201	3.179688246839558	0.8596028697831435	2508614
k__Bacteria|p__Bacteroidetes	2|976	1.4338116320249845	0.3876181944476742	1987342
k__Bacteria|p__Proteobacteria	2|1224	0.4335881623057209	0.11721616152348296	323750
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.27244773602955	19.26791666374604	52313128
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.044584645313995	1.3637623760041824	3114538
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	3.179688246839558	0.8596028697831435	2508614
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.6254382401694913	0.4394241655190495	1352941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.4338116320249845	0.3876181944476742	1987342
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.41694892451438903	0.11271817696124743	261977
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.3005743958093162	0.08125796900455684	287515
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.06649853859534816	0.017978321419920017	49660
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.06645681533107702	0.017965588657203314	69668
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.023440129867528293	0.006337012012960551	19141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01663923779133194	0.0044979845622355324	61773
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	69.42638521904709	18.768849267027086	50946185
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	5.018056993890402	1.3565904351383127	3046625
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	3.179688246839558	0.8596028697831435	2508614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.6897922029813026	0.4568218399390776	1197971
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.6254382401694913	0.4394241655190495	1352941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.4338116320249845	0.3876181944476742	1987342
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.41694892451438903	0.11271817696124743	261977
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.2992976639226192	0.08091183338832306	282357
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.15627031400114003	0.042245556779876126	168972
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.06645681533107702	0.017965588657203314	69668
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.06250144987817263	0.016895934694691788	42562
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.026527651423592896	0.007171940865869675	67913
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.023440129867528293	0.006337012012960551	19141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.01663923779133194	0.0044979845622355324	61773
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.004005433370029754	0.0010823867252282306	7098
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.0012767318866969842	0.0003461356162337829	5158
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	39.9730484368445	10.806383222004346	32605201
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	21.709390452991293	5.868955040952789	13002222
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	5.018056993890402	1.3565904351383127	3046625
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	3.179688246839558	0.8596028697831435	2508614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	3.0018303159045283	0.811519956170053	1850497
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.979742019799385	0.8055484607847294	2094554
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.749873703531749	0.47306355354277074	1380432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.6866379242024043	0.45596849939267786	1187229
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.6254382401694913	0.4394241655190495	1352941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.1924759268278375	0.3223770479066215	1738386
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.41694892451438903	0.11271817696124743	261977
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.2992976639226192	0.08091183338832306	282357
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.22693283437074832	0.061349072359782694	199815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.15627031400114003	0.042245556779876126	168972
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.06250144987817263	0.016895934694691788	42562
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.045511736666963086	0.012304015201117041	50992
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0.026527651423592896	0.007171940865869675	67913
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	2|1239|||	0.023440129867528293	0.006337012012960551	19141
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.01782417849663241	0.004819055801597714	11859
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.01663923779133194	0.0044979845622355324	61773
