#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210367.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210367_profile.tsv --nproc 8 --verbose
#72535496 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 60114425
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	17.12413	-	12421071
k__Bacteria	2	82.87587224880906	18.74922760381519	60114425
k__Bacteria|p__Firmicutes	2|1239	41.37428745451744	9.360214555265122	26372090
k__Bacteria|p__Bacteroidetes	2|976	33.48730562091283	7.575920728184082	29234345
k__Bacteria|p__Actinobacteria	2|201174	6.7295871273010945	1.5224515592958003	3437268
k__Bacteria|p__Verrucomicrobia	2|74201	0.6504844336936774	0.1471616915157542	405576
k__Bacteria|p__Proteobacteria	2|1224	0.6264007052181735	0.14171313932815705	612664
k__Bacteria|p__Bacteria_unclassified	2|	0.004500159863110332	0.0010180808643631579	37517
k__Bacteria|p__Synergistetes	2|508458	0.003306747302727481	0.0007478493619122931	14965
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.21066678316365	8.644500857289424	24264264
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	33.48730562091283	7.575920728184082	29234345
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.6349574693230196	1.0485794004927071	2315657
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.0333346628628552	0.46000733546702727	1094051
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.7112790233039836	0.3871465268225443	910541
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.6504844336936774	0.1471616915157542	405576
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.3753945509382055	0.08492687660612754	319653
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.34981076917499815	0.07913807725030875	269794
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.28306254166580735	0.06403714938262807	243295
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.27546282418059154	0.06231796194071631	230718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.2698769903910218	0.06105479242221194	311212
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.2538487966981022	0.05742859084412949	160683
k__Bacteria|p__Firmicutes|c__CFGB3035	2|1239|	0.13478103103823816	0.030492460092061316	98305
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.07346946074856923	0.016621197523317022	58157
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.0612867075279943	0.013864823336065835	27560
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.022989766961819633	0.005200953761972575	12591
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.009547300483062803	0.0021598758667448563	15616
k__Bacteria|p__Firmicutes|c__CFGB9508	2|1239|	0.006787533937177462	0.0015350636286766489	9676
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.0047487874798567585	0.0010734120603430992	9442
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.004500159863110332	0.0010180808643631579	37517
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.004450434339761046	0.001005908450417357	7464
k__Bacteria|p__Firmicutes|c__CFGB9827	2|1239|	0.0040111922168423585	0.0009069191666485992	10470
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.0039034535829189066	0.0008823117534649402	9033
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.003306747302727481	0.0007478493619122931	14965
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.003232159017703553	0.0007310720272991011	9294
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.0019807333467465366	0.0004472853090196183	13935
k__Bacteria|p__Firmicutes|c__CFGB10213	2|1239|	0.0010276608158852323	0.00023236571757819188	7444
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.00038951659956940255	8.803667764544847e-05	13167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	38.154750432157385	8.63185050554516	24167880
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.48730562091283	7.575920728184082	29234345
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.604376272463209	1.0416602574125355	2259285
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.8008512660304965	0.4074116382541997	913661
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.2629702799612759	0.2857243116206063	659955
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.6504844336936774	0.1471616915157542	405576
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.4483087433427077	0.101422215201938	250586
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.3753945509382055	0.08492687660612754	319653
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.34981076917499815	0.07913807725030875	269794
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.28306254166580735	0.06403714938262807	243295
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.27546282418059154	0.06231796194071631	230718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.2698769903910218	0.06105479242221194	311212
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.2538487966981022	0.05742859084412949	160683
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.23248339683235916	0.05259569721282757	180390
k__Bacteria|p__Firmicutes|c__CFGB3035|o__OFGB3035	2|1239||	0.13478103103823816	0.030492460092061316	98305
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.07346946074856923	0.016621197523317022	58157
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.0612867075279943	0.013864823336065835	27560
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.04882217634177341	0.011044335304747301	76093
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.030581196859810544	0.006919143080171564	56372
k__Bacteria|p__Firmicutes|c__CFGB15212|o__OFGB15212	2|1239||	0.022989766961819633	0.005200953761972575	12591
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.009547300483062803	0.0021598758667448563	15616
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.007102462251722935	0.0016060164395173566	20291
k__Bacteria|p__Firmicutes|c__CFGB9508|o__OFGB9508	2|1239||	0.006787533937177462	0.0015350636286766489	9676
k__Bacteria|p__Firmicutes|c__CFGB4559|o__OFGB4559	2|1239||	0.0047487874798567585	0.0010734120603430992	9442
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.004500159863110332	0.0010180808643631579	37517
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.004450434339761046	0.001005908450417357	7464
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.0040111922168423585	0.0009069191666485992	10470
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047	2|1239||	0.0039034535829189066	0.0008823117534649402	9033
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.003306747302727481	0.0007478493619122931	14965
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.003232159017703553	0.0007310720272991011	9294
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.0019807333467465366	0.0004472853090196183	13935
k__Bacteria|p__Firmicutes|c__CFGB10213|o__OFGB10213	2|1239||	0.0010276608158852323	0.00023236571757819188	7444
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.00038951659956940255	8.803667764544847e-05	13167
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	25.845570068466895	5.847110843128077	23790981
