#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210354.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210354_profile.tsv --nproc 8 --verbose
#82189330 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 67466750
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	17.91301	-	14722580
k__Bacteria	2	82.08699353066876	19.449102558510774	67466750
k__Bacteria|p__Actinobacteria	2|201174	30.901369618842253	7.321549076380782	15712141
k__Bacteria|p__Proteobacteria	2|1224	22.985187267221914	5.445945711251535	24381815
k__Bacteria|p__Firmicutes	2|1239	14.573757666232344	3.4530023214991648	10638763
k__Bacteria|p__Bacteroidetes	2|976	13.540569722158581	3.208205813069252	16624971
k__Bacteria|p__Bacteria_unclassified	2|	0.08129895839277435	0.019263111994273496	104813
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.004793880422191055	0.0011365243157666336	4247
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	28.106668671894514	6.6593927365777725	14272870
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	22.564877234246833	5.346360329792849	24087408
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	13.540569722158581	3.208205813069252	16624971
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	12.26941158383941	2.907026325077832	9130831
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.7947009469477364	0.6621563398030095	1439271
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.6986425745288347	0.4024632106775974	939335
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.42031003297508324	0.09958538145868663	294407
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.19484168784439537	0.04616437801247472	214044
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.11932986249553318	0.02827383266294644	119663
k__Bacteria|p__Firmicutes|c__CFGB9508	2|1239|	0.09076358874686045	0.021505700873610065	45248
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.08129895839277435	0.019263111994273496	104813
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.07074257102473035	0.016760738692660083	43247
k__Bacteria|p__Firmicutes|c__CFGB9827	2|1239|	0.04796343031996976	0.011364556707378064	31445
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.028722239036381	0.0068049944937713025	34336
k__Bacteria|p__Firmicutes|c__CFGB10213	2|1239|	0.02286122769829125	0.0054169706993003105	16186
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.018986721603643685	0.004498295908055183	31287
k__Bacteria|p__Firmicutes|c__CFGB2838	2|1239|	0.007658716496411395	0.0018149817201426146	20125
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.004793880422191055	0.0011365243157666336	4247
k__Bacteria|p__Firmicutes|c__CFGB10211	2|1239|	0.0029387143683979417	0.0006965881254781875	8486
k__Bacteria|p__Firmicutes|c__CFGB74494	2|1239|	0.0008947482294842895	0.00021174784791860502	4530
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	27.903963050069883	6.611364312562669	14069906
