#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210352.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210352_profile.tsv --nproc 8 --verbose
#70452950 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 58812021
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	16.52298	-	11640929
k__Bacteria	2	83.47701693115759	18.308177571544995	58812021
k__Bacteria|p__Firmicutes	2|1239	46.14805666944181	10.121191364851828	27698773
k__Bacteria|p__Bacteroidetes	2|976	26.999981657949167	5.92163582033994	25582987
k__Bacteria|p__Actinobacteria	2|201174	8.817226522546749	1.933794494195122	4359780
k__Bacteria|p__Proteobacteria	2|1224	1.4721505843877367	0.32287118254860225	1143805
k__Bacteria|p__Bacteria_unclassified	2|	0.03819908294769772	0.008377927067457323	17216
k__Bacteria|p__Synergistetes	2|508458	0.0014024138844434477	0.0003067825420432632	9460
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	40.50625413244782	8.883831464494355	24598971
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	26.999981657949167	5.92163582033994	25582987
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	7.6955124552360115	1.6877799985270896	3714078
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.6285288857533997	0.7958086259320681	1944543
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.156106598286374	0.25355748703893044	579510
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.1039167673010142	0.24211033534106896	625665
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.7102141123485958	0.15576322923314848	356235
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.44558362097513304	0.09772466788916559	504158
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.36370936276905363	0.0797692500396735	189283
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.31635285106400796	0.06938328542628816	283412
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.2553561947924111	0.05600462668162774	198998
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.13969878783429224	0.030639005151118233	73959
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.03819908294769772	0.008377927067457323	17216
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.029959901376592463	0.006571654844371592	17731
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.02445041825913606	0.005363301760549466	19899
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.014049181949513824	0.003080559482915698	14194
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.010442974818087815	0.0022902014617252804	16375
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.007980402818618667	0.0017508439063656186	9332
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.007771710276290773	0.0017046569312707271	10353
k__Bacteria|p__Firmicutes|c__CFGB74730	2|1239|	0.00675329066973065	0.001480647775682827	13650
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.005567917029308212	0.0012210268512892809	7547
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.004991925612483224	0.0010941633230176315	7606
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.003756465761902092	0.0008236008440476259	5843
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0014024138844434477	0.0003067825420432632	9460
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.0004758189965075983	0.00010440865978316538	11016
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	35.685005628782044	7.826434320322753	21784374
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	26.999981657949167	5.92163582033994	25582987
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	7.682331434262582	1.684888980530182	3664517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	4.252085506825761	0.9325680260622159	2469467
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	3.62456372744917	0.7949384770403843	1931068
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.156106598286374	0.25355748703893044	579510
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.0116162296802333	0.221866949716904	522274
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.7102141123485958	0.15576322923314848	356235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.5691629968400187	0.12482911810938627	345130
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.4224771826885886	0.09265709053020081	487690
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.36370936276905363	0.0797692500396735	189283
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.31635285106400796	0.06938328542628816	283412
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.2553561947924111	0.05600462668162774	198998
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.13969878783429224	0.030639005151118233	73959
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.09230053762078096	0.020243385624164983	103391
