#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210357.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210357_profile.tsv --nproc 8 --verbose
#73927836 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 65960482
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	10.7772	-	7967354
k__Bacteria	2	89.22279559217722	26.36972956892915	65960482
k__Bacteria|p__Firmicutes	2|1239	74.1342929404659	21.910333534232734	54653791
k__Bacteria|p__Actinobacteria	2|201174	13.692049911059483	4.0466751417254185	9261238
k__Bacteria|p__Bacteroidetes	2|976	1.0669261896912552	0.3153303012630626	1512461
k__Bacteria|p__Proteobacteria	2|1224	0.3080684686206695	0.09104910491079019	491372
k__Bacteria|p__Verrucomicrobia	2|74201	0.017915937354909185	0.00529600065740974	22718
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.002542849674377051	0.0007523420001239712	9412
k__Bacteria|p__Fusobacteria	2|32066	0.0009903730310731672	0.0002931441396088162	9490
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	41.96620065288777	12.403078361153833	27681485
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	31.475072067375006	9.302433871445345	26369278
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.542030702550797	4.002336594935578	9085540
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.0669261896912552	0.3153303012630626	1512461
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.490859209950363	0.1450721822959132	408120
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.2959787798179295	0.08747554559856077	469124
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.1820055807284823	0.05379286282148404	167211
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.15001920850868677	0.04433854678984079	175698
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.017915937354909185	0.00529600065740974	22718
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.017282455506204726	0.005108692759331123	14983
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.012089688802740013	0.0035735593122294108	22248
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.002864051738508889	0.0008475637568293984	12714
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.0023287149649558253	0.0006882195600195991	5898
