#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210362.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210362_profile.tsv --nproc 8 --verbose
#76713912 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 62804573
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	18.13144	-	13909339
k__Bacteria	2	81.86855729636106	23.467172521299897	62804573
k__Bacteria|p__Firmicutes	2|1239	50.14852746389586	14.374799136791044	41712527
k__Bacteria|p__Actinobacteria	2|201174	30.887549407597152	8.853745514289205	20049100
k__Bacteria|p__Bacteroidetes	2|976	0.4108409810803287	0.11776553659754357	605547
k__Bacteria|p__Proteobacteria	2|1224	0.28259388607557906	0.0810050227900443	330671
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.1385215989454429	0.03970602646492634	96795
k__Bacteria|p__Verrucomicrobia	2|74201	0.0005239587666967108	0.0001512843671354558	9933
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	46.346281496813766	13.28490674181226	39006783
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	30.593886892575107	8.76957006857459	19764347
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.712698405495603	0.4909354418778407	971666
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.412756572128925	0.40495879648971816	1232032
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.6144808304992971	0.1761365847147443	450612
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.4108409810803287	0.11776553659754357	605547
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.2936543281663175	0.08417544571461508	284753
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.18324639179644495	0.05252719628992005	263103
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.10067376490733519	0.0288567200036227	70950
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.09934749427913414	0.028477826500124256	67568
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.062015432151993496	0.017777314360870457	45820
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	2|95818|2093818	0.02455238033317868	0.0070378660286705	11226
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia	2|95818|2171981	0.008522516814551186	0.0024430890022168993	4969
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia	2|95818|2171982	0.00477293689037785	0.001368351430416241	9650
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.0005239587666967108	0.0001512843671354558	9933
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.0002947268062668998	8.425753560870815e-05	5614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	45.64371009866359	13.083518825406836	38370147
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	29.987167201307503	8.59565732737728	19193486
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.7126574712169547	0.4909240028233764	965328
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.412756572128925	0.40495879648971816	1232032
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.6144808304992971	0.1761365847147443	450612
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.5882583315972727	0.16862101649704755	542367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.5560676148683436	0.15939423774058106	526081
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.4108409810803287	0.11776553659754357	605547
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.25032948764508317	0.07175520003041308	235794
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.18324639179644495	0.05252719628992005	263103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.1465037832818381	0.04199367866484317	110555
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	2|95818||	0.10067376490733519	0.0288567200036227	70950
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.09934749427913414	0.028477826500124256	67568
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.062015432151993496	0.017777314360870457	45820
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.04333302737696391	0.012420245684201992	48959
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Saccharimonales	2|95818|2093818|2093825	0.02455238033317868	0.0070378660286705	11226
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	2|201174|1760|85006	0.018461359670329417	0.005291724700262637	28494
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales	2|95818|2171981|2171983	0.008522516814551186	0.0024430890022168993	4969
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanogingivales	2|95818|2171982|2171984	0.004445462661192405	0.0012753723068628753	6675
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.0005239587666967108	0.0001512843671354558	9933
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanosyncoccales	2|95818|2171982|2171993	0.00032747422918544424	9.297912355336564e-05	2975
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.0002947268062668998	8.425753560870815e-05	5614
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	4.093427864818053e-05	1.1439054464346222e-05	6338
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	36.5472373894748	10.476065833324885	31095727
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	29.987167201307503	8.59565732737728	19193486
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	6.577336266901106	1.8853563303666003	4862139
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.4287536882246339	0.4095437497752506	1419347
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.412756572128925	0.40495879648971816	1232032
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.9870237004763881	0.2829254015563862	452809
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.8225825162909174	0.23578964727019255	744041
