#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210356.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210356_profile.tsv --nproc 8 --verbose
#74395840 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 58346694
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	21.57264	-	16049146
k__Bacteria	2	78.42736099222752	19.77488649962962	58346694
k__Bacteria|p__Firmicutes	2|1239	60.883019169016436	15.35120961698426	44027907
k__Bacteria|p__Actinobacteria	2|201174	11.993606135305685	3.0240993845496202	7163317
k__Bacteria|p__Bacteroidetes	2|976	5.217191964341555	1.3154770505314757	6711158
k__Bacteria|p__Proteobacteria	2|1224	0.2758290286096642	0.06954767605498262	407712
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.05620888962312946	0.014173199345865027	32562
k__Bacteria|p__Fusobacteria	2|32066	0.0015058053310507684	0.0003795721634168952	4038
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.569671508294824	13.759344026873125	39911317
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	11.637247892429201	2.9342471617339076	6842481
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.217191964341555	1.3154770505314757	6711158
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.1984716924016183	0.8064710780692352	2009568
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.6369515641019712	0.41274459412497183	1157777
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.3885877973117853	0.35012220690070667	868246
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.35635824287648343	0.08985222281571241	320836
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.1960605597444696	0.04943607660061068	313528
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0484994800375935	0.012229096024721086	53962
