#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210379.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210379_profile.tsv --nproc 8 --verbose
#135704358 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 114199729
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	15.84668	-	21504629
k__Bacteria	2	84.15332468541652	36.66092243791252	114199729
k__Bacteria|p__Firmicutes	2|1239	52.13857242337465	22.713874897512593	61531126
k__Bacteria|p__Bacteroidetes	2|976	24.163693081513344	10.526777677480593	42544981
k__Bacteria|p__Actinobacteria	2|201174	5.747276555387927	2.503769874892081	5986420
k__Bacteria|p__Proteobacteria	2|1224	2.0939871781472195	0.9122333974403735	4115560
k__Bacteria|p__Bacteria_unclassified	2|	0.005789748738356656	0.002521304059785071	8055
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.0034418709796335354	0.00149773019777155	3651
k__Bacteria|p__Synergistetes	2|508458	0.0005722426078608323	0.0002475563293204015	9936
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	47.71469946732205	20.78664034125184	56844702
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	24.163693081513344	10.526777677480593	42544981
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.713764328928921	2.0535240457073822	4477009
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.0511891697814897	1.3292352113393655	3281445
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.3774973564431143	0.6000998891268144	3153309
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.1706568996988291	0.5099914437358621	1062154
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.0335206417914744	0.4502458291846988	1509411
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.4078322574229341	0.17766949451112907	397528
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.30689034446277696	0.13369675950599763	547477
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.17281726757397137	0.07528590444079933	243753
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02337779359760871	0.010183985825215632	29641
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.005789748738356656	0.002521304059785071	8055
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.0035512703017245768	0.0015466231482157123	10159
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.0034418709796335354	0.00149773019777155	3651
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.0021795711093522876	0.000950800707886801	54969
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0.0017251431560510388	0.0007504958042833852	11346
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0005722426078608323	0.0002475563293204015	9936
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	9.256865715395817e-05	4.0587063407220666e-05	4303
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	4.207666234270826e-05	1.6758492148970368e-05	5900
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	45.81261553078745	19.95800845193418	54623887
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	24.163693081513344	10.526777677480593	42544981
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.701713572833969	2.0482746314016653	4428002
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.901084884540112	1.2638400455614232	3123577
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.7834782407229695	0.776962799971331	2065773
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	1.3774973564431143	0.6000998891268144	3153309
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.1695713218103874	0.5095166521985529	1056524
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.9666944866587852	0.42113330314035136	1406316
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.4078322574229341	0.17766949451112907	397528
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.30689034446277696	0.13369675950599763	547477
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.17281726757397137	0.07528590444079933	243753
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.11860569581162606	0.051669089346326774	155042
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.10865877283380983	0.04733831895378009	114806
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.06682615513268925	0.029112526044347435	103095
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.041445512407567636	0.018056846824162354	43062
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.02337779359760871	0.010183985825215632	29641
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.012050756094951645	0.005249414305717051	49007
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989|o__OFGB2989	2|||	0.005789748738356656	0.002521304059785071	8055
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.0035512703017245768	0.0015466231482157123	10159
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	2|95818||	0.0034418709796335354	0.00149773019777155	3651
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.0021795711093522876	0.000950800707886801	54969
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.0017251431560510388	0.0007504958042833852	11346
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.0010939932209104147	0.00047479153730921	5630
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.0005722426078608323	0.0002475563293204015	9936
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	9.256865715395817e-05	4.0587063407220666e-05	4303
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404	2|1224||	4.207666234270826e-05	1.6758492148970368e-05	5900
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	23.48494602593065	10.231085054838513	31150829
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	14.803108393442752	6.448889978461995	14974624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	14.52988779418661	6.329864425312553	30305046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	7.365124222465059	3.2085749675169324	7975885
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	4.701713572833969	2.0482746314016653	4428002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	3.764918762435913	1.6401655151325256	3784793
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	2.901084884540112	1.2638400455614232	3123577
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	2.3686720452528873	1.0318996829240636	3083150
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.7756940581895682	0.7735721767220736	2050865
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	1.5797430416595761	0.6882075241272547	3140486
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	1.3774973564431143	0.6000998891268144	3153309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.2707656947446007	0.5536028495275664	1481560
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.9666944866587852	0.42113330314035136	1406316
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.9064827828463697	0.3949034775598256	716260
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.3757109333905106	0.16367705818713754	520082
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.3557750107725354	0.15498969075695201	343940
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0.31316818248430905	0.13642867769982844	596178
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	0.30689034446277696	0.13369675950599763	547477
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.1769660264809624	0.07709524879737485	246061
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.16669090553687305	0.07261826352046177	229408
