#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210372.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210372_profile.tsv --nproc 8 --verbose
#80189642 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 65607746
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	18.18426	-	14581896
k__Bacteria	2	81.81573625182165	25.088834902553344	65607746
k__Bacteria|p__Firmicutes	2|1239	60.07801510819165	18.422952771318737	50419619
k__Bacteria|p__Actinobacteria	2|201174	20.513986813364248	6.290624840902091	13639351
k__Bacteria|p__Bacteroidetes	2|976	0.7578918911951247	0.23240888865689915	1132663
k__Bacteria|p__Proteobacteria	2|1224	0.2754408576653828	0.08446499434504241	264617
k__Bacteria|p__Verrucomicrobia	2|74201	0.13512686999350862	0.041437441017175974	120986
k__Bacteria|p__Bacteria_unclassified	2|	0.05525834826448034	0.01694596631339974	30510
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	51.5354540915192	15.80337194517769	44618785
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	19.608793870621344	6.013044893736951	12884802
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.5477011190136003	0.7812535316263425	1639111
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	2.1231101741611464	0.6510530883584416	922112
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.0332018436825046	0.31683200380439436	924912
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.9052011243165295	0.2775799471651403	754549
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.8467846886327289	0.2596669636438012	624025
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.7578918911951247	0.23240888865689915	1132663
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.6631819949100158	0.20336458500784804	573837
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.4717495352280036	0.14466160578155746	304856
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.2704255530331461	0.08292732168382344	233084
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.2396791993497115	0.07349709144767311	173218
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.19860769975129705	0.060903238187527506	211448
k__Bacteria|p__Firmicutes|c__CFGB3005	2|1239|	0.18261272331406592	0.05599784087702731	137132
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.13512686999350862	0.041437441017175974	120986
k__Bacteria|p__Firmicutes|c__CFGB1325	2|1239|	0.1112448565816019	0.03411272352084195	99940
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.06482260783231829	0.01987837886049608	72237
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.05525834826448034	0.01694596631339974	30510
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.033078102166611494	0.010143297387486684	25404
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.005285296561867678	0.0016201343632137792	10526
