#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210351.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210351_profile.tsv --nproc 8 --verbose
#75976556 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 60298631
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	20.63521	-	15677925
k__Bacteria	2	79.36478589527012	20.385270925500972	60298631
k__Bacteria|p__Firmicutes	2|1239	73.92136951563546	18.98709929434371	54864150
k__Bacteria|p__Bacteroidetes	2|976	2.4744829135142687	0.635583433041353	3177277
k__Bacteria|p__Actinobacteria	2|201174	2.420919619513551	0.6218254181455186	1675000
k__Bacteria|p__Proteobacteria	2|1224	0.5418392662641881	0.1391746170687903	550022
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.004698395324999991	0.0012074414961048422	22443
k__Bacteria|p__Verrucomicrobia	2|74201	0.0014841214962415512	0.0003807214054926502	9739
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	70.67100851873043	18.152226991439875	52657841
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.4744829135142687	0.635583433041353	3177277
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.4121815565864817	0.6195816668403846	1452202
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.7963505004321334	0.4614024825069545	1145353
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.7164338587551929	0.18401961463672215	562160
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.6245691190814178	0.16042293563856413	529647
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.2043167048087834	0.05248019951902532	214248
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.17507078120637637	0.04496695173688797	224283
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.08991236594075151	0.02309489681813749	61795
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.07084894436870763	0.018197101931416756	38680
