#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/gaoyunyun/miniconda3/envs/humann4/bin/metaphlan temp/concat/SRR28210366.fq --input_type fastq --db_dir /data/bjfu/db/metaphlan4/ -x mpa_vOct22_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats -o temp/metaphlan/SRR28210366_profile.tsv --nproc 8 --verbose
#75592116 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 66615870
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	11.87458	-	8976246
k__Bacteria	2	88.12542038114134	19.051805274554784	66615870
k__Bacteria|p__Firmicutes	2|1239	54.50299043091875	11.782982779539637	38263075
k__Bacteria|p__Bacteroidetes	2|976	19.110596662509092	4.13151276301391	19731046
k__Bacteria|p__Actinobacteria	2|201174	13.258883685818505	2.8664345069048194	7487823
k__Bacteria|p__Proteobacteria	2|1224	1.1643483042437919	0.2517197709545724	1073205
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.055915579231834184	0.012089046222726156	29984
k__Bacteria|p__Fusobacteria	2|32066	0.03268571841936532	0.007066407919119542	30737
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	36.67271512587503	7.928262172341962	29469968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	19.110596662509092	4.13151276301391	19731046
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	12.326481488017878	2.6648577068932164	4980223
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	9.576871434163849	2.0704207141811315	4955177
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.8086925434525476	0.8233991237670775	2947370
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.611864417031269	0.7808476729614362	2497521
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.8439242757379619	0.18244838021984608	415145
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.7181516757699969	0.15525634253693385	343677
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.6438619463886949	0.1391957074348347	662350
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.39063355092348523	0.08445164571520508	338140
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.12985280693161178	0.028072417804532575	72715
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.08082863557358283	0.017474028977709326	53239
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.07014783462338851	0.015166119762251878	35125
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.05057517875673701	0.010933380412484194	28168
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.03423672581807341	0.007401352746234614	15524
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.03268571841936532	0.007066407919119542	30737
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	2|95818|2093818	0.01886765250360236	0.0040795724944837075	8437
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia	2|95818|2171982	0.0014276318101744895	0.0003086183544577743	2753
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia	2|95818|2171981	0.001383569099983919	0.0002995026275500609	3270
