Biomarker_Names	Average_Abundance(log10)	Enriched_Groups	LDA	KW_Pvalue
Aalivirus	0.0			-
Aarhusvirus	0.0	ID	0.0022481874325539952	0.3173105078628991
Abaiavirus	0.0			-
Abakapovirus	0.0			-
Abbeymikolonvirus	0.0	HC	0.0026192841632616507	0.3173105078628991
Aberdnavirus	0.0			-
Abidjanvirus	0.0	ID	0.0016854131409537116	0.9714372531924288
Abiotrophia	1.4395307261652228	ID	0.792635934093531	0.8710691939955872
Abouovirus	0.0	ID	0.0019547594537149553	0.3173105078628991
Abyssalbus	0.2559848801595946	HC	0.09503028511582282	0.30399527781793867
Abyssibius	0.2761251214408798	HC	0.1373046591548153	0.023073981745790766
Abyssicoccus	0.3241140921905128	HC	0.09899466338696457	0.2559131501098172
Acadevirus	0.0	ID	0.0013466211550441037	0.3173105078628991
Acadianvirus	0.0			-
Acajnonavirus	0.0			-
Acanvirus	0.0	ID	0.0030583472351262565	0.3173105078628991
Acaryochloris	0.7269061631162478	HC	0.23944393344333012	0.12310881495843536
Aceticella	0.9222081045461386	HC	0.41978892707470555	0.05829058013948914
Acetilactobacillus	0.0	HC	0.03474894878765958	0.665159038276388
Acetivibrio	1.7805248300767345	HC	0.9217238545167666	0.14409646897983003
Acetoanaerobium	0.9004297577957661	HC	0.34222851676359983	0.03486637192888855
Acetobacter	1.2593473059418197	HC	0.5561164830201641	0.09893159920140912
Acetobacterium	1.7599498170019021	HC	0.7859578220473986	0.07870399677767277
Acetobacteroides	0.828368036802519	HC	0.29498868724752747	0.13681554418853387
Acetohalobium	0.38178527230902376	HC	0.06699534196575682	0.30399527781793867
Acetomicrobium	0.4054981725247344	HC	0.27409961060412724	0.14409646897983003
Achlievirus	0.0			-
Acholeplasma	0.7599830536952339	HC	0.27690067205230634	0.3867079925517324
Achromobacter	1.9428800464050526	HC	1.2322417353038873	0.024758030413600553
Acidaminococcus	1.8572947743547155	HC	0.9977394899345791	0.2339662537301938
Acidianus	0.31176639396537903	ID	0.08055979383207472	0.6456228047372248
Acidibrevibacterium	0.49855334002487506	HC	0.14295158996021373	0.4170770595205654
Acididesulfobacillus	0.9212134934540356	HC	0.25868206532477644	0.5885063552717082
Acidiferrobacter	0.24723747660307002	HC	0.1203507144752914	0.05146207608338047
Acidihalobacter	0.9033672442174103	HC	0.5061248431403789	0.004139780278749303
Acidilobus	0.16786482743044262	HC	0.10580192682759382	0.03726427324163418
Acidilutibacter	1.012238884474476	HC	0.30221054044642853	0.30399527781793867
Acidimicrobium	0.0	HC	0.04500560998186693	0.1437201088778348
Acidiphilium	0.40408310538148623	HC	0.11810808415760247	0.1762139955513056
Acidiplasma	0.0	ID	0.01981861613895895	0.8494267149827958
Acidipropionibacterium	1.145737878686237	HC	0.6391488470745392	0.004507686962720941
Acidisarcina	0.21725499024345887	HC	0.09301482792026285	0.7049097275727675
Acidisoma	0.4790187066579791	HC	0.16422419359428717	0.20360267380135766
Acidithiobacillus	1.0810403276960745	HC	0.5265798788922137	0.01606401314826925
Acidobacterium	0.5328080703796951	HC	0.22734628886804806	0.024758030413600553
Acidocella	0.6176946877749407	HC	0.16791258773205694	0.11667003836704029
Acidothermus	0.0	HC	0.044828406343242366	0.8710691939955872
Acidovorax	2.0027400523236016	HC	1.43878795042822	0.012824421041516413
Aciduricibacillus	0.548408606522747	HC	0.2113828573976199	0.07870399677767277
Acinetobacter	2.145207191844942	HC	1.1017508862431242	0.34376459713413154
Acionnavirus	0.0	ID	0.001965858041852013	0.07562632558501513
Actibacterium	0.4335942166351532	HC	0.29491969916557326	0.20360267380135766
Actimicrobium	0.260507945700548	HC	0.21568585260353892	0.0004372575927067317
Actinacidiphila	1.1979395783930225	HC	0.6791092284382401	0.018604725010016927
Actinarchaeum	0.0	HC	0.026760283626752732	0.11660143720276049
Actinidia	1.697739909283475	HC	0.7342248749104148	0.1516708199852679
Actinoallomurus	0.6632699172426418	HC	0.27724407253524247	0.04531629734465174
Actinoalloteichus	1.1168988259583108	HC	0.6001240425846853	0.010999699372391614
Actinobacillus	1.2044475059405522	ID	0.27534543806554534	0.5885063552717082
Actinobaculum	0.47891783563717916	HC	0.15065270300679157	0.60728576581257
Actinocatenispora	0.8193663951383955	HC	0.42244215530256585	0.009409435392827814
Actinokineospora	0.45649782378238724	HC	0.22825802652768057	0.05829058013948914
Actinomadura	1.555038032603153	HC	0.8768766762089218	0.03260148641743053
Actinomarinicola	0.7096404301808943	HC	0.40308076141693266	0.0031936177003100766
Actinomyces	2.9610282973793356	ID	2.243037660969532	0.481867368283708
Actinomycetospora	0.31409743188857076	HC	0.16964221664047327	0.054787666178226474
Actinoplanes	1.72089608615432	HC	1.0848555017513086	0.009409435392827814
Actinopolymorpha	0.4584081990503522	HC	0.2530078071123243	0.04247338309822622
Actinopolyspora	0.0	HC	0.04210361328019992	0.9568553503695676
Actinosynnema	0.9201834285555128	HC	0.4863777495906011	0.008693986098127384
Actinotalea	0.3231563165143118	HC	0.16844090455139873	0.31689773947703104
Actinotignum	0.7339272611644763	HC	0.24397293732059985	0.1850204964626589
Actinovirus	0.0			-
Actomonas	0.6329633773892034	HC	0.17655182905566635	0.4327745949916696
Acutalibacter	2.2266678897261616	HC	1.1898943570659957	0.6849253186565257
Acuticoccus	0.7728078286865464	HC	0.29615759035089595	0.07870399677767277
Adahmuvirus	0.0			-
Adaiavirus	0.0			-
Adhaeretor	0.0	HC	0.10878195694974127	0.4326882471043623
Adhaeribacter	0.6734037122212093	ID	0.20319613334830658	0.9568553503695676
Adlercreutzia	3.0527167238721944	HC	2.403097351344488	0.10458826282895503
Advenella	0.793290900617543	HC	0.3821764540748711	0.006293987011787071
Aedoeadaptatus	1.0251512848528588	HC	0.43430135869051617	0.04248307982571592
Aegicerativicinus	0.46594803169607574	ID	0.19694071392627235	0.786774932007397
Aegilops	1.563293623897306	HC	0.7740198943978901	0.03980114550533259
Aegirvirus	0.0			-
Aeoliella	0.10635775751223285	HC	0.10801571565370012	0.481867368283708
Aequoribacter	0.3293421618651055	ID	0.17346019248733385	0.133101085385017
Aequorivita	0.6482399329066884	HC	0.09387302389871274	0.7250998943601263
Aeribacillus	1.0688730548078258	HC	0.367938407964054	0.1850204964626589
Aerococcus	1.3534819923308439	HC	0.500444898887197	0.03486637192888855
Aeromicrobium	1.3191494364763519	HC	0.8058544939460386	0.0018660638566261173
Aeromonas	2.0603458622631026	HC	1.2514013714544745	0.0699312121612827
Aeropyrum	0.0	HC	0.009581596157990618	0.2217789767305848
Aerosticca	0.09647470740886867	HC	0.06826129286947796	0.9568472613084333
Aerosvirus	0.0	HC	0.0022910417635582706	0.3173105078628991
Aestuariibaculum	0.6006028178037641	ID	0.1730465029346364	0.8498180212406067
Aestuariibius	0.0	ID	0.056034484313983286	0.7454830184564035
Aestuariispira	0.7374359767798743	HC	0.2957837478765651	0.054787666178226474
Affertcholeramvirus	0.0			-
Afipia	0.9847003498817256	HC	0.3569632258921504	0.08341508335601197
Afonbuvirus	1.66430655917538	HC	1.3956453913638522	0.24467855698058125
Agaribacterium	0.0	HC	0.07485634528652814	0.0742117161767884
Agarilytica	0.0	HC	0.05128379629180464	0.028447652543976003
Agarivorans	0.6658118124881327	HC	0.11944364032829478	0.8924138639684881
Agatevirus	0.0	ID	0.0022978855888249523	0.3166528191492499
Agathobacter	5.0353930590137885	ID	4.465323439375468	0.20360267380135766
Agathobaculum	2.62995378255554	HC	1.520690929417047	0.9784197833526679
Ageyesisatellite	0.0			-
Aggregatibacter	1.1385435352756021	HC	0.5768712567670939	0.26740703807111765
Aggregatimonas	0.0	ID	0.05099919145349253	0.4650910475461182
Aghbyvirus	0.0			-
Agmunavirus	0.0			-
Agnathovirus	0.0			-
Agreia	0.11746459357912749	ID	0.11405674429221861	0.7049097275727675
Agricanvirus	0.0	HC	0.012089458604728535	0.7207063761109783
Agrobacterium	1.8969206409671031	HC	1.1097748206223397	0.03486637192888855
Agrococcus	1.4118246014050995	HC	0.834777722288152	0.009409435392827814
Agromyces	1.6683201688981766	HC	1.079412559078761	0.012824421041516413
Agtrevirus	0.0	ID	0.0018663943735658989	0.3173105078628991
Aguilavirus	0.0	HC	0.05126546497839554	0.04897229654679869
Ahduovirus	0.0	ID	0.019453344855460224	0.15207808079297255
Ahniella	0.2852336400666963	HC	0.1347881671737916	0.2447670956079571
Ahphunavirus	0.0			-
Ahtivirus	0.0	HC	0.002399059385262209	0.3173105078628991
Ailurivirus	0.0			-
Akanthomyces	0.47181014701853025	HC	0.1446907850887845	0.4017203290879302
Akihdevirus	0.0	HC	0.0025658404536889326	0.7391874403076234
Akiravirus	0.020794760777736367	HC	0.1772605683552093	0.07562632558501513
Akkermansia	4.198259600291263	ID	3.7464981760423677	0.19414845126597652
Akonivirus	0.0			-
Alachuavirus	0.0			-
Alasvirus	0.0	HC	0.0021624804763542204	0.3173105078628991
Albetovirus	0.0			-
Alcaligenes	1.3218266803455971	HC	0.7895955222170571	0.005795918475717171
Alcanivorax	0.7205684802714529	HC	0.19742413837921943	0.30399527781793867
Alcyoneusvirus	0.0	ID	0.016612515126642347	0.5893065192492613
Aldhiuvirus	0.0			-
Alefpapillomavirus	0.0	HC	0.0017996059942924226	0.3173105078628991
Alegriavirus	0.0	ID	0.0017119505384382222	0.9714372531924288
Alehndavirus	0.0			-
Alehxovirus	0.0			-
Aleptorquevirus	0.0			-
Alexandravirus	0.0	HC	0.011206283470396898	0.8276162242925711
Aleyavirus	0.0			-
Aleybvirus	0.0			-
Alfamovirus	0.0			-
Algibacter	0.8170628799845406	ID	0.2978263457926956	0.5517753193316735
Algicella	0.32223821967481203	HC	0.138431686817875	0.5517753193316735
Algoriphagus	1.212080373265446	HC	0.41927082345788313	0.05146207608338047
Aliamphritea	0.9762738031047387	HC	0.2257648904665586	0.2447670956079571
Aliarcobacter	1.2977304835735393	HC	0.46557278860501833	0.60728576581257
Alicycliphilus	0.9229850414593467	HC	0.4767418670218232	0.030463802722688726
Alicyclobacillus	1.6013647791710122	HC	0.8209435502631625	0.08835201982318738
Alienimonas	0.645656621234597	HC	0.31233933495226945	0.004507686962720941
Aliiglaciecola	0.0	HC	0.049751073814860984	0.2559131501098172
Aliiroseovarius	0.5768392390719127	HC	0.1461080358798298	0.07870399677767277
Aliisedimentitalea	0.0	ID	0.002885055856308799	0.6230473406637282
Aliivibrio	0.5287253024064822	HC	0.21944569070781425	0.01491204965521588
Alisovirus	0.0			-
Alistipes	4.343418139207457	HC	3.5869056638994663	0.1850204964626589
Alkalibacter	1.0480388987852773	HC	0.3392045282852536	0.05829058013948914
Alkalibacterium	0.6505078544747827	ID	0.17752354618633084	0.37204306015823724
Alkalicella	0.4838627293472385	HC	0.16024910836685918	0.11667003836704029
Alkalicoccus	0.6472878134168032	HC	0.2546774774576128	0.0699312121612827
Alkalihalobacillus	1.0849410537534128	HC	0.4889260298437457	0.009409435392827814
Alkalihalophilus	0.7036427437366651	HC	0.1494298904654453	0.34376459713413154
Alkalilimnicola	0.687864764833932	HC	0.252244590412259	0.1850204964626589
Alkalimarinus	0.36275721982752024	ID	0.06311060787625151	0.6456228047372248
Alkaliphilus	1.4446632817914058	HC	0.5690577658056403	0.13681554418853387
Alkalitalea	0.6594257412220981	ID	0.254645221144018	0.5517753193316735
Allexivirus	0.0			-
Alloacidobacterium	0.6407632248699159	HC	0.15926234576517612	0.2559131501098172
Alloactinosynnema	0.4786106993856873	HC	0.27466268376504904	0.0001892785216405047
Alloalcanivorax	0.7571271522560348	HC	0.15449902733581128	0.6456228047372248
Allobacillus	0.13204319691063	HC	0.04115964519667762	0.665159038276388
Allobaculum	1.543807399552554	HC	0.5527201426550665	0.1516708199852679
Allobranchiibius	0.0	ID	0.030358974978337862	0.8498180212406067
Allochromatium	0.8728982629916847	HC	0.33542190936583843	0.054787666178226474
Allocoleopsis	0.3376358313107035	HC	0.12252748616963398	0.08341508335601197
Allocoprobacillus	1.7307364932154594	ID	1.25464963748391	0.8076561934993567
Allofrancisella	0.45323610323300734	ID	0.15301761972620626	0.2447670956079571
Allokutzneria	0.46937903263934444	HC	0.24855941452530522	0.13681554418853387
Allomeiothermus	0.14749889635017285	HC	0.09204713316077665	0.3577279701934175
Allomuricauda	0.5981290669717584	HC	0.19321555134382715	0.2559131501098172
Allorhizobium	0.7366102728369596	HC	0.19696864033531916	0.2914466046445091
Allosaccharopolyspora	0.4501437292825948	HC	0.19000378670004384	0.13681554418853387
Allosphingosinicella	0.05270968849303437	HC	0.08439415269115765	0.1298217973765276
Alloyangia	0.8747135183620969	HC	0.4767010698495496	0.006830255863044109
Almendravirus	0.0	HC	0.007584650162009868	0.11345481700162785
Alnus	1.7714704994704364	HC	0.6050720334122361	0.8710691939955872
Alohrdovirus	0.0			-
Alphaarterivirus	0.0			-
Alphabaculovirus	0.0	ID	0.07627697795432653	0.5162077306368994
Alphacarmotetravirus	0.0			-
Alphacarmovirus	0.0			-
Alphachrysovirus	0.0			-
Alphacoronavirus	0.0	HC	0.002008363229171688	0.23342342784291514
Alphacrustrhavirus	0.0			-
Alphadintovirus	0.0			-
Alphadrosrhavirus	0.0			-
Alphaendornavirus	0.0	ID	0.0024070128087172113	0.3605670200516884
Alphaentomopoxvirus	0.0	HC	0.003744653597602607	0.01616803139672885
Alphafusarivirus	0.0	HC	0.002032225599332336	0.3173105078628991
Alphafusellovirus	0.0	ID	0.0038292675035403595	0.3173105078628991
Alphaglobulovirus	0.0	HC	0.0019310374128171381	0.3173105078628991
Alphahymrhavirus	0.0			-
Alphahypovirus	0.0	HC	0.0031279091015712236	0.3173105078628991
Alphainfluenzavirus	0.0			-
Alphalipothrixvirus	0.0	ID	0.003684296071009421	0.3173105078628991
Alphamesonivirus	0.0	HC	0.0020953699690324603	0.2868730075994376
Alphamononivirus	0.0	ID	0.0024488238444318636	0.9714372531924288
Alphanecrovirus	0.0			-
Alphanemrhavirus	0.0			-
Alphanodavirus	0.0			-
Alphanucleorhabdovirus	0.0	HC	0.014385128111694541	0.2868730075994376
Alphanudivirus	0.0	HC	0.11248070729732895	0.7783935004291047
Alphaovalivirus	0.0			-
Alphapapillomavirus	0.0	ID	0.003938915581124075	0.15207808079297255
Alphapaprhavirus	0.0			-
Alphapartitivirus	0.0			-
Alphapermutotetravirus	0.0			-
Alphapironavirus	0.0			-
Alphapleolipovirus	0.0	ID	0.001272931273204439	0.3173105078628991
Alphapolyomavirus	0.0	HC	0.003275209895737404	0.3173105078628991
Alphaportoglobovirus	0.0	ID	0.002815185563364355	0.3173105078628991
Alpharetrovirus	0.0			-
Alpharicinrhavirus	0.0			-
Alphasphaerolipovirus	0.0	ID	0.0016077322293671535	0.6378303899965923
Alphaspiravirus	0.0			-
Alphatectivirus	0.0			-
Alphatorquevirus	0.0	ID	0.0071953725185327074	0.3173105078628991
Alphatrevirus	0.0			-
Alphatristromavirus	0.0			-
Alphaturrivirus	0.0			-
Alphavirus	0.0	ID	0.0033005934503340106	0.5940376494237177
Alphayadokarivirus	0.0			-
Alteracholeplasma	0.5151921972856338	HC	0.20141135268531218	0.07870399677767277
Altererythrobacter	0.8847482873648932	HC	0.39993019358161175	0.028447652543976003
Alteriqipengyuania	0.0	HC	0.034021026813880084	0.7250998943601263
Alternavirus	0.0			-
Alteromonas	1.3044523749897337	ID	0.28944985644396987	0.9353224500924857
Alysiella	0.2591889862825406	HC	0.09514466454728578	0.6849253186565257
Amalgavirus	0.0	HC	0.00303323759665457	0.3173105078628991
Amaranthus	1.783177181609953	HC	0.743306490532565	0.60728576581257
Ambidensovirus	0.0			-
Amdoparvovirus	0.0			-
Amedibacterium	2.6821223691716165	HC	2.2379652098032383	0.498880519074121
Amginevirus	0.0	HC	0.0012383143659293217	0.6378303899965923
Amigovirus	0.0	ID	0.0014709492894162072	0.3173105078628991
Aminayvirus	0.0	HC	0.003102988033807814	0.06436995673144803
Aminipila	1.9210072646487395	HC	1.1757816219014559	0.07870399677767277
Aminithiophilus	0.404320425213481	HC	0.10989465877268749	0.1516708199852679
Aminobacter	1.3360557398018398	HC	0.7987490721635548	0.008027553206315471
Aminobacterium	0.49641576032409	HC	0.25206608956085447	0.0005353581513405562
Aminomonas	0.5339140180617566	ID	0.1620353448675928	0.3577279701934175
Ammonifex	0.6194477894991726	HC	0.2812771543473922	0.11049878401993367
Amnibacterium	0.0	ID	0.0029544646783087824	0.3381522406616678
Amniculibacterium	0.86096728111762	ID	0.32922518261304684	0.2133876641829925
Amorphoplanes	0.47368269194013835	HC	0.20552708481816534	0.08835201982318738
Amoyvirus	0.0			-
Ampelovirus	0.0			-
Amphibacillus	0.47998494693452287	HC	0.20939224367584727	0.1762139955513056
Amphritea	0.6870628468330034	ID	0.16783031817034125	0.60728576581257
Ampivirus	0.0			-
Amplylivirus	0.0			-
Ampunavirus	0.0	HC	0.0017848780824869083	0.3173105078628991
Amubhivirus	0.0			-
Amycolatopsis	2.1822776132330692	HC	1.5073849384103952	0.009409435392827814
Amygdalobacter	1.670458100350113	HC	1.0364707700652236	0.026547517115491727
Amylibacter	0.0	ID	0.04433049583555467	0.9568553503695676
Amylolactobacillus	0.47540451398646305	HC	0.12183736651109138	0.4651748036184629
Anabaena	0.6051573903919933	HC	0.2496254837975092	0.008693986098127384
Anabaenopsis	0.0	HC	0.025933025130122796	0.22350758765929912
Anaerobacillus	0.5760471130839796	HC	0.17008527035818366	0.024758030413600553
Anaerobutyricum	4.194281486568411	ID	3.2072750399576693	0.3577279701934175
Anaerococcus	1.585613207559416	ID	0.7921548674323068	0.5338418935166419
Anaerocolumna	2.713258837578047	HC	1.7044544546407345	0.005333667447715412
Anaerohalosphaera	0.49714344566040186	HC	0.23815191642279696	0.03726427324163418
Anaerolinea	0.634985507247855	HC	0.1993151113641616	0.0037993286408238495
Anaeromicropila	1.867363497364147	HC	0.9570819975063062	0.023073981745790766
Anaeromusa	0.975069452193178	HC	0.39587571045703934	0.024758030413600553
Anaeromyxobacter	1.4394111871786939	HC	0.8568331093864716	0.008693986098127384
Anaeropeptidivorans	1.4342937342666588	ID	0.4806066305799012	0.4017203290879302
Anaerostipes	4.2557811510369605	ID	3.280185177017254	0.7250998943601263
Anaerotignum	1.9234783350821687	ID	1.0430990125850426	0.3867079925517324
Anaerotruncus	2.9264840445985048	HC	2.1578953141775	0.26740703807111765
Anamdongvirus	0.0			-
Ananas	1.550139241770936	HC	0.5676295098463797	0.37204306015823724
Anaplasma	0.01915752105593018	HC	0.07267222795755986	0.5162077306368994
Anaposvirus	0.0	HC	0.0022297380630607825	0.10254218855814155
Anatilimnocola	0.05979948547376996	ID	0.057644440229988936	0.9784197833526679
Anativirus	0.0			-
Anatolevirus	0.0	ID	0.003577386992149804	0.5940376494237177
Anayavirus	0.0	HC	0.012070858301978434	0.39905352863879967
Anchaingvirus	0.0			-
Ancylobacter	1.4194911087969204	HC	0.8427437986512657	0.005333667447715412
Anderseniella	0.3245510458574573	HC	0.13147899948370173	0.048307142590648625
Andhasavirus	0.0			-
Andhaxevirus	0.0			-
Andhevirus	0.0			-
Andhravirus	0.0	HC	0.004679379193261275	0.06404772555311013
Andihavirus	0.0			-
Andrewvirus	0.0			-
Andromedavirus	0.0	HC	0.0030999296316588203	0.15207808079297255
Andurilvirus	0.0			-
Anedhivirus	0.0			-
Aneurinibacillus	1.3800833420402951	HC	0.6288212538942706	0.023073981745790766
Angainorvirus	0.0			-
Angelvirus	0.0	ID	0.0019924542276062536	0.3173105078628991
Anicalvirus	0.0			-
Anidravirus	0.0			-
Anjalivirus	0.0	HC	0.0031409621790051763	0.3173105078628991
Annadreamyvirus	0.0	HC	0.0020269341385355456	0.3361518040965087
Anoxybacillus	1.6699062005804037	HC	0.7826782481285195	0.11667003836704029
Anoxybacter	0.8800474048234795	ID	0.21745406253351623	0.8286754110725026
Anphevirus	0.0			-
Anseongella	0.502452399393694	HC	0.13691805236514148	0.7454830184564035
Antarcticibacterium	0.8092204645771849	ID	0.26706015752040957	0.786774932007397
Antarctobacter	0.5415809680067624	HC	0.2530130025660377	0.03486637192888855
Antennavirus	0.0			-
Anthocerotibacter	0.0	HC	0.05985627559312791	0.37204306015823724
Anthonyvirus	0.0			-
Antichaacvirus	0.0			-
Antiquaquibacter	0.24669958811756648	HC	0.1740917987562561	0.03485784631983899
Antsirabevirus	0.0	HC	0.002249172611842897	0.5940376494237177
Anulavirus	0.0			-
Aobingvirus	0.0	ID	0.002055579931490091	0.07562632558501513
Aokuangvirus	0.0			-
Aoqinvirus	0.0	ID	0.0022334067495662015	0.5940376494237177
Aorunvirus	0.0			-
Aparavirus	0.0			-
Apdecimavirus	0.0			-
Apeevirus	0.0			-
Aphenovirus	0.0			-
Aphroditevirus	0.0	HC	0.0018056552213681605	0.47385150237106327
Aphthovirus	0.0			-
Apibacter	0.6774329662691704	ID	0.16661320851263478	0.4017203290879302
Apihcavirus	0.0			-
Apilactobacillus	0.9205735094137899	ID	0.24621538884239527	0.8924138639684881
Appavirus	0.0	ID	0.0030878804084836903	0.3173105078628991
Apricotvirus	0.0			-
Apscaviroid	0.0			-
Aptresvirus	0.0			-
Apukhovirus	0.0			-
Aquabacter	0.45168703604147376	HC	0.19361343481114193	0.14409646897983003
Aquabacterium	0.8679938159938745	HC	0.4408622269792422	0.018604725010016927
Aquabirnavirus	0.0			-
Aqualaruvirus	0.0	ID	0.0021476544526047516	0.3173105078628991
Aqualcavirus	0.0			-
Aquamavirus	0.0			-
Aquambidensovirus	0.0	HC	0.002673455058254665	0.5940376494237177
Aquaparamyxovirus	0.0			-
Aquareovirus	0.0			-
Aquaspirillum	0.22725753865455095	HC	0.1818595574249706	0.00244869737087395
Aquella	0.25026875957899897	HC	0.18718381541920484	0.0172934864312608
Aquibium	0.45813887037472467	HC	0.1602807401598313	0.13681554418853387
Aquicella	0.0	HC	0.057358136373508554	0.9138367624408943
Aquifex	0.2854754140531524	HC	0.21204764463715742	0.1988134263777379
Aquiflexum	0.41863176997387813	HC	0.12181908493777505	0.31689773947703104
Aquihabitans	0.449430352685525	HC	0.15432930138434575	0.11049878401993367
Aquiluna	0.342964311123067	HC	0.11081232857596912	0.3577279701934175
Aquimarina	1.0293159126671805	HC	0.3177256039384735	0.4017203290879302
Aquincola	0.796645434354174	HC	0.2834411100599092	0.0658554842382962
Aquipluma	0.8025306379119337	ID	0.32679262143039817	0.9568553503695676
Aquirhabdus	0.0	HC	0.05703637978411843	0.21336619148116753
Aquirufa	0.6467664914371677	HC	0.16283186945933623	0.20360267380135766
Aquisalimonas	0.3427788637631994	HC	0.13003573702080895	0.09352184948628109
Aquisalinus	0.5144425617204895	HC	0.20418386923068607	0.0010638959960528225
Aquisediminimonas	0.05495787415932353	ID	0.09615232419901461	0.2447670956079571
Aquisphaera	0.5803582871023619	HC	0.26388564144917454	0.09893159920140912
Aquitalea	1.0833697629754133	ID	0.34380524986576794	0.27925094536873757
Arabidopsis	1.1195412265501012	ID	0.30846008273148395	0.9784197833526679
Arabiibacter	1.3953929790657356	ID	0.6143078051028533	0.7250998943601263
Arachidicoccus	1.0517198825543286	HC	0.375246298032993	0.16772384227816634
Arachis	2.299148291732692	HC	1.2817154841010965	0.33015426123436775
Arachnia	1.7016475798288924	ID	0.9901886738653143	0.31689773947703104
Arawnvirus	0.0	ID	0.17294575405321927	0.6549410737142961
Arawsmovirus	0.0			-
Arcanobacterium	1.132969642587874	HC	0.3134434583640504	0.2447670956079571
Archaeoglobus	0.4190516953951971	HC	0.12859544736009193	0.27925094536873757
Archangium	1.301071809293262	HC	0.6701000353043952	0.005795918475717171
Archimedesvirus	0.0	ID	0.0014704732903014492	0.15207808079297255
Arcobacter	1.2538208478322999	HC	0.4976577600132804	0.3867079925517324
Arcticibacterium	0.36089585815988867	HC	0.20004001402631655	0.05146207608338047
Arctuvirus	0.0			-
Arenavirus	0.0			-
Arenibacter	0.6209089762082259	HC	0.16207498395295517	0.5162077306368994
Arenimonas	0.0	HC	0.053339680519422006	0.19414845126597652
Arepavirus	0.0			-
Arequatrovirus	0.0	HC	0.0017068670556134914	0.9714372531924288
Aresaunavirus	0.0			-
Arihsbuvirus	0.0			-
Aristaeella	2.1887819061644103	HC	1.223030164786198	0.3577279701934175
Aristophania	0.11051454323023664	HC	0.050869315821210306	0.30399527781793867
Arlivirus	0.0			-
Armstrongvirus	0.0			-
Arnorvirus	0.0			-
Aromatoleum	0.8187843031062803	HC	0.35287897935070184	0.0172934864312608
Arpirivirus	0.0			-
Arsenicicoccus	0.43997285300896594	HC	0.1984369769411054	0.02000214381730719
Arsenicumvirus	0.0			-
Arsenophonus	0.7404981434240904	HC	0.308546504998377	0.1762139955513056
Arsyunavirus	0.0			-
Arthrobacter	2.178340594307521	HC	1.4098159158627483	0.02000214381730719
Artiparvovirus	0.0			-
Arurhavirus	0.0			-
Arvduovirus	0.0	ID	0.007665212198796432	0.514764265007895
Asaia	0.3053224421364659	ID	0.12157910056788647	0.2447449635161327
Ascochyta	0.20102508472154496	HC	0.07825193419285603	0.2559131501098172
Ascovirus	0.0	HC	0.002121285541729827	0.6285164505762026
Asfivirus	0.0	HC	0.015719307930376996	0.5669981672152999
Ashcevirus	0.0			-
Ashduovirus	0.0			-
Ashivirus	0.0			-
Ashucavirus	0.0			-
Asparagus	1.6673133781575025	HC	0.6919221203403411	0.33015426123436775
Aspergillus	1.1339680488956214	HC	0.4352714231688856	0.0658554842382962
Asteriusvirus	0.0	HC	0.10426915823094406	0.01258965348923742
Asticcacaulis	1.3459739798869061	HC	0.5888642971864754	0.10458826282895503
Astrithrvirus	0.0	ID	0.009683312650815578	0.3173105078628991
Atadenovirus	0.0	HC	0.002039604076252914	0.31103392770359073
Athalassotoga	0.0	HC	0.018192299606718487	0.8710691939955872
Atlantibacter	0.7061358537229618	ID	0.28698286127628875	0.26740703807111765
Atlauavirus	0.0	HC	0.0033385175331061266	0.15207808079297255
Atopobium	1.2884352199329685	HC	0.494112163317395	0.048307142590648625
Atraxavirus	0.0			-
Atribacter	0.07941770040673599	HC	0.0704265416128542	0.4651748036184629
Attisvirus	0.0	ID	0.0064289442815933925	0.3072273541290074
Attoomivirus	0.0	ID	0.0019016693665197739	0.5940376494237177
Atuphduovirus	0.0			-
Audreyjarvisvirus	0.0	ID	0.055250702023870404	0.14085684959655856
Aumaivirus	0.0			-
Aurantiacibacter	0.9067795378239961	HC	0.4666945582580005	0.0037993286408238495
Aurantibacillus	0.3023711986953124	HC	0.13631619124607736	0.2559131501098172
Aurantimicrobium	0.1695243204282332	ID	0.0658214042468476	0.9784197833526679
Aurantimonas	0.07533047555100181	HC	0.08507033674862682	0.1298217973765276
Auraticoccus	0.48580792780576115	HC	0.20513618325111327	0.31689773947703104
Aureibacter	0.5585432265357883	ID	0.18722734443472738	0.481867368283708
Aureibaculum	0.33537731437213664	HC	0.1350632119959585	0.09352184948628109
Aureimonas	1.4530567265980912	HC	0.7489804674551546	0.03726427324163418
Aureispira	0.47484859943126223	HC	0.21557369700428342	0.0742117161767884
Aureliella	0.2759417244555127	HC	0.10844433559057345	0.15954465937786846
Aureusvirus	0.0			-
Auricularimonavirus	0.0			-
Auritidibacter	0.4461684677762226	HC	0.14864140738379003	0.09893159920140912
Aurivirus	0.29810281855597515	ID	0.22935488385866612	0.8769318589390335
Aurodevirus	2.6706827788709626	HC	2.4042309765346856	0.42475517447451516
Aurunvirus	0.0	HC	0.0036045679662675906	0.15207808079297255
Austintatiousvirus	0.0	HC	0.0503867752030505	0.08155533960355241
Australozyma	0.8163823291499478	HC	0.5912449809768057	0.8710631990793023
Austwickia	0.12905289355790647	HC	0.10301733334319528	0.08835201982318738
Avanivirus	0.0			-
Avastrovirus	0.0	HC	0.001700328861451296	0.3173105078628991
Avenavirus	0.0			-
Aveparvovirus	0.0			-
